face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_from_name,gender_from_name,adjusted_race
detected_faces/CFD-BM-045-045-F_face0.jpg,Black,Black,Male,30-39,"[1.1571207e-05 9.9229181e-01 4.7565397e-04 1.1828745e-07 1.7924452e-06
 7.1473038e-03 7.1793591e-05]",[9.7328930e-06 9.9910617e-01 7.5862617e-06 8.7649329e-04],[9.9999952e-01 4.7755896e-07],"[6.3142505e-07 7.1313072e-05 2.0844454e-02 3.7576997e-01 4.3170410e-01
 1.6371249e-01 7.7216732e-03 1.7301920e-04 2.3318335e-06]",Black,Male,Black
detected_faces/CFD-BM-045-004-N_face0.jpg,Black,Black,Male,20-29,"[1.0575999e-06 9.9969912e-01 5.6928955e-05 2.4681684e-08 8.3906849e-07
 2.1519541e-04 2.6863312e-05]",[4.2911185e-07 9.9995011e-01 5.2487926e-06 4.4236029e-05],[9.9999970e-01 2.8465143e-07],"[2.1280354e-07 1.0358169e-03 4.5025238e-01 5.0389087e-01 4.2562921e-02
 2.2353420e-03 2.1644073e-05 7.2279511e-07 1.5933972e-08]",Black,Male,Black
detected_faces/CFD-BF-023-013-A_face0.jpg,Black,Black,Female,30-39,"[1.3500464e-04 7.7959973e-01 2.2311024e-02 4.7888960e-05 7.0272130e-04
 1.9713774e-01 6.5844528e-05]",[4.8438582e-05 8.0109948e-01 3.4074270e-04 1.9851138e-01],[0.00303139 0.9969686 ],"[3.38905306e-06 6.80499827e-04 5.07222265e-02 3.55146825e-01
 4.43865716e-01 1.41926453e-01 7.54584512e-03 1.07227774e-04
 1.77624395e-06]",Black,Female,Black
detected_faces/CFD-AF-244-168-N_face0.jpg,East Asian,Asian,Female,20-29,"[2.3208300e-04 4.2003041e-05 4.9877572e-03 6.7035186e-01 3.2237151e-01
 1.9836647e-03 3.1134634e-05]",[1.2581046e-03 1.7035681e-04 9.9658942e-01 1.9821003e-03],[9.706895e-05 9.999029e-01],"[3.3235725e-08 1.3020519e-05 2.0106189e-02 7.1917498e-01 2.5423068e-01
 6.4408099e-03 3.3401531e-05 8.6894340e-07 5.7370375e-09]",Asian America,Female,East Asian
detected_faces/CFD-BM-023-011-A_face0.jpg,Black,Black,Male,20-29,"[1.0044230e-05 9.8086995e-01 1.6022525e-03 5.1860579e-06 2.2043467e-04
 1.7271675e-02 2.0538579e-05]",[1.0281417e-06 9.9971652e-01 4.5637113e-05 2.3686630e-04],[9.9989384e-01 1.0615569e-04],"[9.5078683e-08 1.1022281e-05 1.9417975e-02 6.6126895e-01 2.9018822e-01
 2.8212804e-02 8.8694732e-04 1.3585341e-05 4.4162701e-07]",Black,Male,Black
detected_faces/CFD-BF-014-013-A_face0.jpg,Black,Black,Female,30-39,"[1.5404787e-04 8.6649424e-01 5.4369722e-02 5.3529569e-04 4.4552017e-02
 3.3828828e-02 6.5830405e-05]",[1.5292988e-04 9.8361629e-01 5.0419657e-03 1.1188774e-02],[0.2322808  0.76771915],"[5.0760254e-06 1.6708868e-04 2.1478582e-02 2.1225150e-01 5.4504097e-01
 2.0228139e-01 1.8559719e-02 2.1037254e-04 5.2512341e-06]",Black,Female,Black
detected_faces/CFD-WF-242-001-N_face0.jpg,White,White,Female,20-29,"[5.2365518e-01 3.8806204e-05 1.5451413e-01 2.6626266e-03 1.4291423e-03
 9.6095167e-03 3.0809063e-01]",[0.84881794 0.00144859 0.03169642 0.11803712],[4.3272151e-04 9.9956733e-01],"[1.74853501e-08 1.51744134e-05 2.32481174e-02 7.60996640e-01
 2.12695807e-01 3.03225149e-03 1.17933469e-05 1.17214945e-07
 1.23158317e-09]",White,Female,White
detected_faces/CFD-IM-692-011-N_face0.jpg,Indian,Indian,Male,20-29,"[1.4174613e-03 8.4336130e-03 8.3460204e-02 2.3301394e-05 8.5115602e-04
 8.8592470e-01 1.9889539e-02]",[7.6912751e-04 2.6644532e-02 1.6024092e-03 9.7098392e-01],[9.9999827e-01 1.7380303e-06],"[6.7954543e-06 3.2488766e-04 9.9267429e-03 5.4701614e-01 4.2745301e-01
 1.5205761e-02 6.5607303e-05 1.1071776e-06 1.4029485e-08]",Indian Asian,Male,Indian
detected_faces/CFD-WM-248-036-N_face0.jpg,White,White,Male,40-49,"[9.5330030e-01 8.1813487e-06 2.8105322e-02 1.7276163e-03 5.6643051e-04
 2.3846897e-04 1.6053705e-02]",[9.9844956e-01 1.2906415e-04 6.4125843e-04 7.8009645e-04],[9.9987996e-01 1.2006468e-04],"[3.9679430e-06 4.0378007e-05 3.1174682e-03 2.8589517e-02 4.2054969e-01
 5.0923526e-01 3.8177006e-02 2.8558311e-04 1.1284278e-06]",White,Male,White
detected_faces/CFD-IM-640-009-N_face0.jpg,Indian,Indian,Male,30-39,"[0.01130811 0.00555859 0.30021462 0.02437798 0.25489554 0.39437276
 0.00927233]",[0.01541347 0.08795879 0.25908944 0.63753825],[9.9999738e-01 2.6214623e-06],"[5.9227210e-07 4.5511792e-06 5.3259858e-04 9.5151335e-02 7.4794358e-01
 1.5283550e-01 3.5176978e-03 1.4000216e-05 1.4419263e-07]",Indian Asian,Male,Indian
detected_faces/CFD-AF-224-026-N_face0.jpg,East Asian,Asian,Female,20-29,"[3.2523464e-04 1.3405806e-06 4.8633240e-04 9.7604764e-01 2.3037720e-02
 6.4311876e-05 3.7433099e-05]",[1.8915519e-03 3.8689133e-04 9.9746966e-01 2.5182383e-04],[6.4663257e-04 9.9935335e-01],"[1.7984102e-07 7.0015310e-05 3.7077390e-02 7.8474259e-01 1.7532235e-01
 2.7607013e-03 2.5794978e-05 9.6022245e-07 8.1877385e-09]",Asian America,Female,East Asian
detected_faces/CFD-BM-005-010-A_face0.jpg,Black,Black,Male,20-29,"[2.8287561e-05 9.9847960e-01 1.1102211e-03 1.7755364e-07 3.1163775e-06
 2.9344202e-04 8.5017185e-05]",[7.2464195e-06 9.9976689e-01 1.1626039e-05 2.1432985e-04],[9.9999833e-01 1.7070060e-06],"[5.6279318e-06 7.5775740e-04 7.1155146e-02 5.8520776e-01 3.0450791e-01
 3.7237771e-02 1.1043412e-03 2.2928089e-05 7.3520772e-07]",Black,Male,Black
detected_faces/CFD-WM-029-029-HO_face0.jpg,Latino_Hispanic,White,Male,30-39,"[3.3585513e-01 3.1680457e-04 6.2632394e-01 1.1150261e-02 9.0722945e-03
 6.2298873e-03 1.1051722e-02]",[9.4226813e-01 3.0954552e-04 5.4223903e-02 3.1984921e-03],[9.9999851e-01 1.5318827e-06],"[1.6010280e-06 4.5015797e-05 2.2589064e-03 2.0121780e-01 7.1428049e-01
 8.1174545e-02 1.0167193e-03 4.9009045e-06 3.5751146e-08]",White,Male,Latino_Hispanic
detected_faces/CFD-BF-014-005-HC_face0.jpg,Black,Black,Female,20-29,"[2.3417413e-05 9.8526675e-01 7.4196989e-03 8.5260945e-05 4.4910414e-03
 2.7092083e-03 4.6014316e-06]",[4.3908607e-05 9.9516094e-01 2.4358782e-03 2.3593081e-03],[0.07547076 0.92452925],"[2.5534127e-06 1.6444665e-04 8.2666762e-02 5.3205127e-01 3.3627731e-01
 4.7627673e-02 1.1986800e-03 1.1036630e-05 2.5830718e-07]",Black,Female,Black
detected_faces/CFD-LM-203-026-N_face0.jpg,Latino_Hispanic,White,Male,40-49,"[3.4400582e-01 6.3503619e-05 6.1584139e-01 6.4263851e-03 2.3228093e-03
 6.3635944e-03 2.4976529e-02]",[9.8753244e-01 1.8630423e-04 3.9315843e-03 8.3497083e-03],[9.9997580e-01 2.4157374e-05],"[7.9139918e-06 2.3623728e-05 3.1609208e-04 3.4631416e-03 2.7245507e-01
 6.7536235e-01 4.8227772e-02 1.4369856e-04 2.4596400e-07]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-LM-251-073-N_face0.jpg,Latino_Hispanic,White,Male,20-29,"[4.2344528e-01 6.5227767e-05 4.4647899e-01 3.2317210e-03 1.6949206e-03
 1.2235204e-03 1.2386038e-01]",[9.5427293e-01 5.8111898e-04 2.2745794e-02 2.2400185e-02],[9.9967146e-01 3.2852808e-04],"[6.82065490e-07 1.05457606e-04 1.31328985e-01 7.58594871e-01
 1.07346281e-01 2.60368781e-03 1.97872014e-05 2.95221611e-07
 4.85236473e-09]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-BM-037-036-HO_face0.jpg,Black,Black,Male,20-29,"[1.8934043e-05 9.9942017e-01 5.3953473e-04 3.7559062e-07 4.4952653e-06
 9.0841604e-06 7.4858071e-06]",[9.1125257e-06 9.9984950e-01 4.3787284e-05 9.7606433e-05],[9.9989533e-01 1.0468678e-04],"[5.5113092e-06 1.2816680e-03 2.5531539e-01 6.3479030e-01 9.4905883e-02
 1.2948981e-02 7.1076833e-04 3.7276379e-05 4.2520405e-06]",Black,Male,Black
detected_faces/CFD-LM-223-175-N_face0.jpg,Indian,Indian,Male,20-29,"[0.00117998 0.0044598  0.13437136 0.00122893 0.02157059 0.8354396
 0.00174971]",[0.00126931 0.00793396 0.01337385 0.9774229 ],[9.999990e-01 1.033567e-06],"[1.5753445e-06 9.9395351e-05 1.7012639e-02 5.0835395e-01 4.3717742e-01
 3.6723968e-02 6.1994151e-04 1.1054782e-05 1.2574910e-07]",Latino/a,Male,Indian
detected_faces/CFD-BM-030-008-HC_face0.jpg,Black,Black,Male,20-29,"[3.6387471e-05 9.8048568e-01 9.5038237e-03 6.1670857e-05 4.3566567e-03
 5.5007767e-03 5.4985845e-05]",[4.8873186e-05 9.9901807e-01 1.7803044e-04 7.5503177e-04],[1.0000000e+00 8.3876435e-09],"[3.8617287e-07 2.0054218e-05 1.4085359e-02 6.2910092e-01 3.3223838e-01
 2.3781601e-02 7.6061353e-04 1.2389634e-05 3.4749277e-07]",Black,Male,Black
detected_faces/CFD-WM-006-002-N_face0.jpg,White,White,Male,20-29,"[9.6495837e-01 1.1789841e-05 1.9709274e-02 1.3794713e-03 1.1245436e-03
 7.0251539e-05 1.2746315e-02]",[9.9719048e-01 5.7085206e-05 2.2882442e-03 4.6419812e-04],[9.9985492e-01 1.4510147e-04],"[1.55176178e-06 5.01830364e-04 8.25819373e-02 8.02102685e-01
 1.13562517e-01 1.24430610e-03 5.11289909e-06 1.06203174e-07
 2.82933632e-09]",White,Male,White
detected_faces/CFD-BF-243-164-N_face0.jpg,Black,Black,Female,20-29,"[2.1164582e-05 9.9562407e-01 9.2296931e-04 7.8448702e-06 8.3585153e-05
 3.3339660e-03 6.4264718e-06]",[3.0454739e-05 9.9861735e-01 4.8421134e-05 1.3037729e-03],[6.595130e-05 9.999341e-01],"[9.9466737e-09 9.5523601e-06 1.3932869e-02 6.0886252e-01 3.6427039e-01
 1.2824619e-02 9.9545476e-05 5.0105871e-07 6.2688450e-09]",Black,Female,Black
detected_faces/CFD-BM-024-018-A_face0.jpg,Latino_Hispanic,Black,Male,30-39,"[7.5160526e-02 5.3116806e-02 8.6112773e-01 4.0540611e-04 1.3630064e-03
 5.6829099e-03 3.1435317e-03]",[0.05904423 0.9094881  0.00408268 0.02738502],[0.96329415 0.03670582],"[2.2924207e-06 6.3005718e-05 4.6472687e-02 3.6767873e-01 5.0450665e-01
 7.7432603e-02 3.8092753e-03 3.4221492e-05 4.6074587e-07]",Black,Male,Latino_Hispanic
detected_faces/CFD-BM-041-041-HO_face0.jpg,Black,Black,Male,20-29,"[2.4966580e-06 9.9524713e-01 3.5005866e-04 1.7812350e-07 7.9872771e-06
 4.3884483e-03 3.6295778e-06]",[2.5362344e-06 9.9796140e-01 1.9695712e-05 2.0164473e-03],[9.9999851e-01 1.5216434e-06],"[2.72826469e-07 1.38669448e-05 1.10363215e-02 4.55704689e-01
 4.48258340e-01 8.25452432e-02 2.42509460e-03 1.59369520e-05
 2.03960866e-07]",Black,Male,Black
detected_faces/CFD-WM-011-011-A_face0.jpg,White,White,Male,30-39,"[0.60373986 0.00154648 0.2625058  0.00156882 0.00311265 0.02749596
 0.10003045]",[0.84484595 0.02348536 0.06578352 0.06588518],[9.9999946e-01 5.4922282e-07],"[7.5127991e-07 1.3655089e-05 1.9402900e-03 1.7809534e-01 7.1753037e-01
 1.0114389e-01 1.2711011e-03 4.5268207e-06 4.0739653e-08]",White,Male,White
detected_faces/CFD-LM-207-004-N_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[9.4315559e-02 3.5335252e-04 6.6061890e-01 5.5559162e-02 1.1657502e-01
 2.8572751e-02 4.4005360e-02]",[0.15338254 0.00790254 0.40042463 0.4382903 ],[9.9999630e-01 3.6514034e-06],"[7.9325282e-08 2.0692118e-04 3.3325535e-01 6.5763050e-01 8.8639343e-03
 4.3156277e-05 1.0566849e-07 4.4735282e-09 6.0676505e-11]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-BF-030-023-F_face0.jpg,Black,Black,Female,20-29,"[3.6216980e-07 9.9930340e-01 3.2281980e-05 2.0007506e-07 2.1085009e-06
 6.6142896e-04 2.3800709e-07]",[8.1501923e-07 9.9784905e-01 5.1292918e-06 2.1449996e-03],[0.00908486 0.9909152 ],"[7.2788439e-06 2.9160499e-03 7.8555681e-02 4.9125844e-01 3.7743080e-01
 4.7175203e-02 2.5614642e-03 9.1294060e-05 3.7337688e-06]",Black,Female,Black
detected_faces/CFD-BM-021-029-F_face0.jpg,Black,Black,Male,20-29,"[1.6329130e-06 9.9964863e-01 2.1229521e-04 1.8550483e-07 7.7576497e-06
 1.1860398e-04 1.0858376e-05]",[3.0945882e-06 9.9990273e-01 1.6704211e-05 7.7479264e-05],[9.9999946e-01 5.6619137e-07],"[5.4399459e-07 7.1302552e-06 4.9913479e-03 4.8470631e-01 4.2435113e-01
 8.2832709e-02 3.0416644e-03 6.6768764e-05 2.4999611e-06]",Black,Male,Black
detected_faces/CFD-BF-001-026-A_face0.jpg,Black,Black,Female,30-39,"[3.2894150e-05 9.6487725e-01 3.7772979e-03 2.5459169e-04 9.1244383e-03
 2.1917386e-02 1.6164506e-05]",[1.3153680e-04 9.9215484e-01 1.0053550e-03 6.7082494e-03],[0.02775791 0.9722421 ],"[2.60162392e-06 1.01625265e-04 7.29105668e-03 1.79701820e-01
 5.39414644e-01 2.43860200e-01 2.92260647e-02 3.89936147e-04
 1.19719843e-05]",Black,Female,Black
detected_faces/CFD-BF-039-031-N_face0.jpg,Black,Black,Female,20-29,"[6.5926465e-06 9.9978137e-01 8.5260166e-05 1.4721691e-06 4.7557915e-06
 1.1792243e-04 2.6962175e-06]",[7.68177415e-06 9.99844790e-01 2.76663395e-05 1.19843404e-04],[0.01081922 0.9891808 ],"[6.4057946e-05 5.2435540e-02 4.1696465e-01 4.3763998e-01 8.7156415e-02
 5.5300551e-03 2.0274958e-04 6.1604924e-06 3.4561756e-07]",Black,Female,Black
detected_faces/CFD-BM-030-003-N_face0.jpg,Black,Black,Male,20-29,"[1.3189401e-05 9.9613279e-01 2.5090144e-03 3.3622425e-06 3.3509114e-04
 9.0747263e-04 9.9058147e-05]",[1.3758350e-05 9.9951762e-01 4.9641469e-05 4.1898683e-04],[1.000000e+00 8.198277e-09],"[1.8692063e-08 3.8137205e-06 3.2884948e-02 8.4533840e-01 1.1819130e-01
 3.5435993e-03 3.7372829e-05 5.2264517e-07 9.2757455e-09]",Black,Male,Black
detected_faces/CFD-IF-713-170-N_face0.jpg,Indian,Indian,Female,20-29,"[0.00151429 0.00304319 0.22262605 0.00342099 0.162496   0.60573596
 0.00116349]",[0.00136623 0.00195952 0.01979931 0.97687495],[0.00132394 0.99867606],"[1.3179411e-08 8.2054699e-05 2.1204290e-01 7.3868966e-01 4.8736282e-02
 4.4760952e-04 1.4204605e-06 2.7712353e-08 5.3216009e-10]",Indian Asian,Female,Indian
detected_faces/CFD-BF-023-012-HC_face0.jpg,Black,Black,Female,20-29,"[4.9197082e-05 8.7353927e-01 7.9240734e-03 1.3539785e-05 5.0245551e-04
 1.1796847e-01 3.0168544e-06]",[6.1691986e-05 9.0296936e-01 2.0408016e-04 9.6764907e-02],[1.565017e-04 9.998435e-01],"[2.4431881e-07 1.4298591e-03 4.2662618e-01 5.3383923e-01 3.7131235e-02
 9.6695300e-04 6.2705972e-06 7.1170568e-08 1.0659134e-09]",Black,Female,Black
detected_faces/CFD-WM-256-138-N_face0.jpg,White,White,Male,20-29,"[5.4396647e-01 2.6989987e-04 8.2764938e-02 6.3774612e-05 1.3392212e-04
 3.3447982e-04 3.7246656e-01]",[9.5869732e-01 4.0407281e-02 1.6792268e-04 7.2753965e-04],[9.999994e-01 6.233824e-07],"[7.9166250e-07 5.7072619e-05 2.5845245e-02 7.6086783e-01 2.0901179e-01
 4.1994257e-03 1.7659495e-05 1.3067820e-07 1.2704815e-09]",White,Male,White
detected_faces/CFD-BF-231-202-N_face0.jpg,Black,Black,Female,30-39,"[2.4086687e-06 9.9968636e-01 7.9818354e-05 5.7399143e-06 4.9067134e-05
 1.7599914e-04 5.7756841e-07]",[4.8908278e-06 9.9993223e-01 2.7011862e-05 3.5929272e-05],[0.0022892 0.9977108],"[6.6433948e-08 4.1323210e-06 2.1434000e-03 2.8087074e-01 5.7884747e-01
 1.3073294e-01 7.3312395e-03 6.8736219e-05 1.2816907e-06]",Black,Female,Black
detected_faces/CFD-IM-739-012-N_face0.jpg,East Asian,Asian,Male,20-29,"[6.7793284e-05 2.6344121e-06 8.6906465e-04 7.9379356e-01 2.0522866e-01
 2.6369755e-05 1.1997185e-05]",[8.2861072e-05 8.4556305e-06 9.9969810e-01 2.1058059e-04],[9.9999928e-01 7.2142427e-07],"[2.7736050e-08 1.0920121e-05 3.1341776e-02 8.7275827e-01 9.4768442e-02
 1.1102386e-03 9.8328201e-06 5.1495158e-07 3.7767762e-09]",Indian Asian,Male,East Asian
detected_faces/CFD-BM-031-009-HC_face0.jpg,Latino_Hispanic,Black,Male,20-29,"[0.01761795 0.03239349 0.9017312  0.00152668 0.0087091  0.0320387
 0.00598288]",[0.00800917 0.7310721  0.00424447 0.2566743 ],[9.9999797e-01 2.0325576e-06],"[5.9394461e-06 1.0950002e-03 1.4852856e-01 7.0426905e-01 1.3740432e-01
 8.4670596e-03 2.2403771e-04 5.9587987e-06 9.3790220e-08]",Black,Male,Latino_Hispanic
detected_faces/CFD-BM-019-002-N_face0.jpg,Black,Black,Male,20-29,"[1.9809584e-06 9.9965769e-01 5.5556542e-05 1.2601190e-07 4.4828726e-06
 2.5914353e-04 2.1053083e-05]",[7.7483929e-07 9.9998111e-01 5.8558503e-06 1.2276130e-05],[9.9994963e-01 5.0367944e-05],"[8.2276422e-08 1.7808104e-04 2.1779066e-01 7.3854285e-01 4.2496394e-02
 9.8382006e-04 7.9060992e-06 2.5375689e-07 1.2683864e-08]",Black,Male,Black
detected_faces/CFD-IM-606-008-N_face0.jpg,Middle Eastern,Indian,Male,50-59,"[3.63076292e-02 3.88337811e-03 1.20754436e-01 2.21717259e-04
 4.35326062e-03 1.85402691e-01 6.49076939e-01]",[0.21234043 0.02867388 0.02175377 0.73723185],[0.99648696 0.00351304],"[5.5837681e-05 7.5202908e-05 3.0111443e-04 5.5122632e-04 3.0929497e-02
 4.3000168e-01 5.1318789e-01 2.3360774e-02 1.5367909e-03]",Indian Asian,Male,Indian
detected_faces/CFD-BF-217-189-N_face0.jpg,Black,Black,Female,20-29,"[1.4624326e-04 9.8080456e-01 3.1963275e-03 7.0429414e-05 1.3910808e-03
 1.4374412e-02 1.6927988e-05]",[2.1697422e-04 9.9685603e-01 5.1795942e-04 2.4090598e-03],[1.7480337e-04 9.9982518e-01],"[1.8134173e-08 7.8012308e-06 1.0515178e-02 6.5539140e-01 3.2226577e-01
 1.1706067e-02 1.1289101e-04 8.3328655e-07 1.2398728e-08]",Black,Female,Black
detected_faces/CFD-WF-007-003-HO_face0.jpg,White,White,Female,20-29,"[9.7819775e-01 5.8226979e-06 2.0006301e-02 2.1507483e-04 2.1299138e-04
 2.0284840e-04 1.1592059e-03]",[9.9725515e-01 3.0971005e-05 2.2129258e-03 5.0097390e-04],[0.00188755 0.9981125 ],"[1.60900001e-07 1.02888625e-04 8.38160813e-02 7.48944759e-01
 1.64279118e-01 2.84471945e-03 1.21665335e-05 1.21642884e-07
 4.12050172e-09]",White,Female,White
detected_faces/CFD-BF-038-009-HC_face0.jpg,Black,Black,Female,30-39,"[1.8865452e-05 9.8320901e-01 3.9597852e-03 3.6650241e-04 1.1877099e-02
 5.6479592e-04 3.9488605e-06]",[3.9653994e-05 9.9668789e-01 2.6073754e-03 6.6504214e-04],[0.00801251 0.9919875 ],"[1.0878781e-06 2.0557096e-05 1.0113282e-02 3.5943824e-01 5.4708833e-01
 8.0976613e-02 2.3292436e-03 3.1643376e-05 9.9897011e-07]",Black,Female,Black
detected_faces/CFD-IF-705-196-N_face0.jpg,Indian,Indian,Female,20-29,"[0.00235228 0.00189982 0.35345322 0.00335339 0.22025645 0.41773176
 0.00095306]",[1.1131387e-03 1.4894485e-04 1.7455604e-02 9.8128229e-01],[1.0782732e-05 9.9998927e-01],"[7.7887012e-07 1.2400846e-03 2.1624224e-01 5.1882356e-01 2.5333947e-01
 1.0193741e-02 1.5656107e-04 3.5833525e-06 3.5123794e-08]",Indian Asian,Female,Indian
detected_faces/CFD-WM-015-009-HC_face0.jpg,White,White,Male,20-29,"[9.7881436e-01 2.8616370e-05 8.1180120e-03 2.8235521e-04 2.0952785e-04
 1.1065085e-04 1.2436500e-02]",[9.973653e-01 7.335700e-04 1.323080e-03 5.779473e-04],[9.99893606e-01 1.06343075e-04],"[7.9831364e-07 3.2638236e-05 4.9228087e-02 6.0190636e-01 3.1788364e-01
 3.0017216e-02 9.1641344e-04 1.4626940e-05 2.7736664e-07]",White,Male,White
detected_faces/CFD-WM-216-061-N_face0.jpg,White,White,Male,30-39,"[7.24628806e-01 1.33875155e-05 9.17194337e-02 4.92790155e-03
 1.97746535e-03 4.99551941e-04 1.76233485e-01]",[9.9663973e-01 1.1775763e-05 3.2240222e-03 1.2447212e-04],[9.9999708e-01 2.8943552e-06],"[2.5493342e-05 6.0239393e-04 1.3701221e-02 4.2535150e-01 5.4418463e-01
 1.6064120e-02 6.9978109e-05 6.2732425e-07 6.9052137e-09]",White,Male,White
detected_faces/CFD-BF-045-064-HC_face0.jpg,Black,Black,Female,20-29,"[2.6085710e-05 9.8197556e-01 5.1071029e-03 2.1370715e-06 2.1432914e-05
 1.2861841e-02 5.8961359e-06]",[4.3382846e-05 9.9256331e-01 1.7645049e-05 7.3757130e-03],[1.0643343e-04 9.9989361e-01],"[9.0637076e-07 5.2021787e-04 1.3058420e-01 6.6002172e-01 1.9990394e-01
 8.7622013e-03 2.0445640e-04 2.4159744e-06 2.4182635e-08]",Black,Female,Black
detected_faces/CFD-BM-209-088-N_face0.jpg,Black,Black,Male,30-39,"[2.9435899e-04 9.7051674e-01 1.4785996e-02 1.2905779e-04 1.4559109e-03
 1.2306729e-02 5.1116716e-04]",[5.4408963e-05 9.9663502e-01 2.9220799e-04 3.0183673e-03],[9.9998504e-01 1.4982701e-05],"[2.64001528e-06 1.00484656e-04 1.55375367e-02 2.31265813e-01
 5.00796854e-01 2.41854921e-01 1.03837913e-02 5.71122546e-05
 8.42664917e-07]",Black,Male,Black
detected_faces/CFD-BF-027-002-N_face0.jpg,Black,Black,Female,30-39,"[4.90444336e-06 9.99008656e-01 4.08919906e-04 2.51188658e-06
 2.19580252e-05 5.41461515e-04 1.16696765e-05]",[7.4969313e-07 9.9957860e-01 2.5674382e-05 3.9498086e-04],[0.01021213 0.9897879 ],"[2.2371767e-06 3.5451638e-05 3.2128152e-03 1.6627324e-01 5.2210522e-01
 2.8425393e-01 2.3679551e-02 4.3014585e-04 7.4410727e-06]",Black,Female,Black
detected_faces/CFD-BM-038-038-A_face0.jpg,Black,Black,Male,40-49,"[6.3647598e-04 9.6803689e-01 2.7149567e-02 4.1608058e-05 3.1544873e-04
 3.5622809e-03 2.5775854e-04]",[3.3077825e-04 9.9265242e-01 1.4203114e-03 5.5965162e-03],[9.9999994e-01 4.8771128e-08],"[4.5207938e-07 1.3328435e-05 5.1843841e-03 1.5313193e-01 3.9146045e-01
 4.0711552e-01 4.2885222e-02 2.0673017e-04 2.0547004e-06]",Black,Male,Black
detected_faces/CFD-BF-031-051-HO_face0.jpg,Black,Black,Female,20-29,"[2.0660091e-06 9.9811989e-01 2.9980706e-04 1.7489307e-05 6.2804704e-04
 9.3261554e-04 7.3273490e-08]",[8.9152672e-07 9.9987972e-01 7.1881084e-05 4.7508358e-05],[4.0183124e-05 9.9995983e-01],"[6.5166219e-08 2.4587071e-05 1.6282670e-02 6.7257684e-01 2.9660872e-01
 1.4396428e-02 1.1020900e-04 5.2431562e-07 5.8868972e-09]",Black,Female,Black
detected_faces/CFD-WF-233-112-N_face0.jpg,White,White,Female,20-29,"[9.9612522e-01 3.8258459e-06 2.1234148e-03 6.1787818e-05 1.6762855e-05
 5.4807178e-06 1.6635031e-03]",[9.978139e-01 7.243408e-04 1.313142e-03 1.486119e-04],[7.83953e-04 9.99216e-01],"[2.5558945e-08 1.3605440e-05 3.5112910e-02 7.8589207e-01 1.7623514e-01
 2.7243069e-03 2.1721211e-05 1.9462654e-07 1.4744110e-09]",White,Female,White
detected_faces/CFD-WM-031-032-F_face0.jpg,White,White,Male,10-19,"[9.8970628e-01 9.0197722e-07 2.0618527e-03 2.0326543e-04 1.2288810e-04
 2.6241831e-05 7.8784218e-03]",[9.9872082e-01 1.0146403e-05 9.7502157e-04 2.9399240e-04],[9.9972206e-01 2.7796408e-04],"[1.9986792e-06 2.2203950e-03 5.5708241e-01 3.8477042e-01 5.0186638e-02
 5.6334790e-03 1.0254499e-04 2.1079500e-06 4.0731852e-08]",White,Male,White
detected_faces/CFD-WM-024-007-HC_face0.jpg,White,White,Male,10-19,"[7.4502635e-01 4.2569079e-04 1.1909129e-01 9.0227788e-04 7.9762185e-04
 1.5808383e-03 1.3217606e-01]",[0.96528244 0.00659855 0.00199668 0.02612232],[9.9999166e-01 8.3624118e-06],"[1.9410902e-06 1.5544185e-03 4.9978980e-01 4.8366624e-01 1.4795456e-02
 1.9078358e-04 1.3571739e-06 3.5753750e-08 7.1714595e-10]",White,Male,White
detected_faces/CFD-WF-019-035-HO_face0.jpg,White,White,Female,30-39,"[6.82765543e-01 2.68703996e-04 2.51938939e-01 1.31467795e-02
 9.37879737e-03 1.35394069e-03 4.11473811e-02]",[9.8723704e-01 3.4167044e-04 8.3902646e-03 4.0310300e-03],[1.475069e-04 9.998525e-01],"[2.0969104e-08 1.6896522e-06 2.8401848e-03 3.1810257e-01 6.3181335e-01
 4.6411399e-02 8.1964891e-04 1.1065137e-05 7.7273597e-08]",White,Female,White
detected_faces/CFD-WM-010-020-F_face0.jpg,White,White,Male,20-29,"[9.9940509e-01 7.4725438e-07 2.1465504e-04 3.6189009e-05 2.4222070e-05
 4.7044682e-06 3.1431168e-04]",[9.9840111e-01 2.2914872e-05 1.4007718e-03 1.7519617e-04],[9.9999958e-01 3.8280865e-07],"[7.6526646e-08 3.3496053e-05 6.1410993e-02 8.2885700e-01 1.0794170e-01
 1.7460604e-03 1.0630597e-05 6.2213758e-08 9.2864749e-10]",White,Male,White
detected_faces/CFD-BM-001-011-HO_face0.jpg,Black,Black,Male,30-39,"[3.9415659e-06 9.9986917e-01 1.1549524e-04 3.2468684e-08 4.5644072e-07
 9.0902104e-06 1.7621743e-06]",[2.0716543e-06 9.9998748e-01 1.6528343e-06 8.8221532e-06],[9.9999934e-01 6.3162634e-07],"[2.3429750e-06 5.0529510e-05 4.5511336e-03 2.4703041e-01 4.4778338e-01
 2.6571316e-01 3.4161460e-02 6.8570679e-04 2.1860822e-05]",Black,Male,Black
