filename,mean_perceived_age,source_sheet
051_m_m_f_b.jpg,53.95,Fearful Faces_Perceived Age
056_m_m_f_a.jpg,52.52,Fearful Faces_Perceived Age
056_m_m_f_b.jpg,53.12,Fearful Faces_Perceived Age
058_m_m_f_a.jpg,55.89,Fearful Faces_Perceived Age
058_m_m_f_b.jpg,58.18,Fearful Faces_Perceived Age
068_m_m_f_a.jpg,56.18,Fearful Faces_Perceived Age
068_m_m_f_b.jpg,57.18,Fearful Faces_Perceived Age
070_m_m_f_a.jpg,47.14,Fearful Faces_Perceived Age
070_m_m_f_b.jpg,48.82,Fearful Faces_Perceived Age
077_m_m_f_a.jpg,51.48,Fearful Faces_Perceived Age
077_m_m_f_b.jpg,52.91,Fearful Faces_Perceived Age
082_m_m_f_a.jpg,53.47,Fearful Faces_Perceived Age
082_m_m_f_b.jpg,53.72,Fearful Faces_Perceived Age
087_m_m_f_a.jpg,43.46,Fearful Faces_Perceived Age
087_m_m_f_b.jpg,45.33,Fearful Faces_Perceived Age
092_m_m_f_a.jpg,61.02,Fearful Faces_Perceived Age
092_m_m_f_b.jpg,61.31,Fearful Faces_Perceived Age
094_m_m_f_a.jpg,51.06,Fearful Faces_Perceived Age
094_m_m_f_b.jpg,51.93,Fearful Faces_Perceived Age
104_m_m_f_a.jpg,49.88,Fearful Faces_Perceived Age
104_m_m_f_b.jpg,47.7,Fearful Faces_Perceived Age
108_m_m_f_a.jpg,57.63,Fearful Faces_Perceived Age
108_m_m_f_b.jpg,56.74,Fearful Faces_Perceived Age
116_m_m_f_a.jpg,50.58,Fearful Faces_Perceived Age
116_m_m_f_b.jpg,52.49,Fearful Faces_Perceived Age
126_m_m_f_a.jpg,47.97,Fearful Faces_Perceived Age
126_m_m_f_b.jpg,48.08,Fearful Faces_Perceived Age
136_m_m_f_a.jpg,54.7,Fearful Faces_Perceived Age
136_m_m_f_b.jpg,56.86,Fearful Faces_Perceived Age
142_m_m_f_a.jpg,59.2,Fearful Faces_Perceived Age
142_m_m_f_b.jpg,62.22,Fearful Faces_Perceived Age
149_m_m_f_a.jpg,48.69,Fearful Faces_Perceived Age
149_m_m_f_b.jpg,51.21,Fearful Faces_Perceived Age
155_m_m_f_a.jpg,39.97,Fearful Faces_Perceived Age
155_m_m_f_b.jpg,42.86,Fearful Faces_Perceived Age
159_m_m_f_a.jpg,51.15,Fearful Faces_Perceived Age
159_m_m_f_b.jpg,53.79,Fearful Faces_Perceived Age
165_m_m_f_a.jpg,50.36,Fearful Faces_Perceived Age
165_m_m_f_b.jpg,52.19,Fearful Faces_Perceived Age
169_m_m_f_a.jpg,57.12,Fearful Faces_Perceived Age
169_m_m_f_b.jpg,57.48,Fearful Faces_Perceived Age
178_m_m_f_a.jpg,49.43,Fearful Faces_Perceived Age
178_m_m_f_b.jpg,51.31,Fearful Faces_Perceived Age
179_m_m_f_a.jpg,46.89,Fearful Faces_Perceived Age
179_m_m_f_b.jpg,47.94,Fearful Faces_Perceived Age
005_o_f_f_a.jpg,62.43,Fearful Faces_Perceived Age
005_o_f_f_b.jpg,66.16,Fearful Faces_Perceived Age
012_o_f_f_a.jpg,63.21,Fearful Faces_Perceived Age
012_o_f_f_b.jpg,64.13,Fearful Faces_Perceived Age
021_o_f_f_a.jpg,69.06,Fearful Faces_Perceived Age
021_o_f_f_b.jpg,71.84,Fearful Faces_Perceived Age
024_o_f_f_a.jpg,65.16,Fearful Faces_Perceived Age
024_o_f_f_b.jpg,62.96,Fearful Faces_Perceived Age
030_o_f_f_a.jpg,67.46,Fearful Faces_Perceived Age
030_o_f_f_b.jpg,68.2,Fearful Faces_Perceived Age
036_o_f_f_a.jpg,62.12,Fearful Faces_Perceived Age
036_o_f_f_b.jpg,64.67,Fearful Faces_Perceived Age
044_o_f_f_a.jpg,69.82,Fearful Faces_Perceived Age
044_o_f_f_b.jpg,68.13,Fearful Faces_Perceived Age
047_o_f_f_a.jpg,69.11,Fearful Faces_Perceived Age
047_o_f_f_b.jpg,69.8,Fearful Faces_Perceived Age
055_o_f_f_a.jpg,62.03,Fearful Faces_Perceived Age
055_o_f_f_b.jpg,64.72,Fearful Faces_Perceived Age
060_o_f_f_a.jpg,63.98,Fearful Faces_Perceived Age
060_o_f_f_b.jpg,65.71,Fearful Faces_Perceived Age
067_o_f_f_a.jpg,69.8,Fearful Faces_Perceived Age
067_o_f_f_b.jpg,68.87,Fearful Faces_Perceived Age
075_o_f_f_a.jpg,68.67,Fearful Faces_Perceived Age
075_o_f_f_b.jpg,71.73,Fearful Faces_Perceived Age
079_o_f_f_a.jpg,70.53,Fearful Faces_Perceived Age
079_o_f_f_b.jpg,72.9,Fearful Faces_Perceived Age
086_o_f_f_a.jpg,68.58,Fearful Faces_Perceived Age
086_o_f_f_b.jpg,70.1,Fearful Faces_Perceived Age
088_o_f_f_a.jpg,77.78,Fearful Faces_Perceived Age
088_o_f_f_b.jpg,79.34,Fearful Faces_Perceived Age
096_o_f_f_a.jpg,69.85,Fearful Faces_Perceived Age
096_o_f_f_b.jpg,70.33,Fearful Faces_Perceived Age
100_o_f_f_a.jpg,66.45,Fearful Faces_Perceived Age
100_o_f_f_b.jpg,69.69,Fearful Faces_Perceived Age
110_o_f_f_a.jpg,67.27,Fearful Faces_Perceived Age
110_o_f_f_b.jpg,68.54,Fearful Faces_Perceived Age
112_o_f_f_a.jpg,80.52,Fearful Faces_Perceived Age
112_o_f_f_b.jpg,79.99,Fearful Faces_Perceived Age
120_o_f_f_a.jpg,65.09,Fearful Faces_Perceived Age
120_o_f_f_b.jpg,67.94,Fearful Faces_Perceived Age
124_o_f_f_a.jpg,69.86,Fearful Faces_Perceived Age
124_o_f_f_b.jpg,71.74,Fearful Faces_Perceived Age
130_o_f_f_a.jpg,69.27,Fearful Faces_Perceived Age
130_o_f_f_b.jpg,69.51,Fearful Faces_Perceived Age
133_o_f_f_a.jpg,63.25,Fearful Faces_Perceived Age
133_o_f_f_b.jpg,65.02,Fearful Faces_Perceived Age
143_o_f_f_a.jpg,68.38,Fearful Faces_Perceived Age
143_o_f_f_b.jpg,69.97,Fearful Faces_Perceived Age
148_o_f_f_a.jpg,63.16,Fearful Faces_Perceived Age
148_o_f_f_b.jpg,65.54,Fearful Faces_Perceived Age
154_o_f_f_a.jpg,75.73,Fearful Faces_Perceived Age
154_o_f_f_b.jpg,77.32,Fearful Faces_Perceived Age
158_o_f_f_a.jpg,66.42,Fearful Faces_Perceived Age
158_o_f_f_b.jpg,67.36,Fearful Faces_Perceived Age
164_o_f_f_a.jpg,70.42,Fearful Faces_Perceived Age
164_o_f_f_b.jpg,73.18,Fearful Faces_Perceived Age
174_o_f_f_a.jpg,62.06,Fearful Faces_Perceived Age
174_o_f_f_b.jpg,64.66,Fearful Faces_Perceived Age
004_o_m_f_a.jpg,71.35,Fearful Faces_Perceived Age
004_o_m_f_b.jpg,73.53,Fearful Faces_Perceived Age
015_o_m_f_a.jpg,70.52,Fearful Faces_Perceived Age
015_o_m_f_b.jpg,71.43,Fearful Faces_Perceived Age
018_o_m_f_a.jpg,67.4,Fearful Faces_Perceived Age
018_o_m_f_b.jpg,69.74,Fearful Faces_Perceived Age
027_o_m_f_a.jpg,68.71,Fearful Faces_Perceived Age
027_o_m_f_b.jpg,71.63,Fearful Faces_Perceived Age
033_o_m_f_a.jpg,60.18,Fearful Faces_Perceived Age
033_o_m_f_b.jpg,60.84,Fearful Faces_Perceived Age
039_o_m_f_a.jpg,74.4,Fearful Faces_Perceived Age
039_o_m_f_b.jpg,76.18,Fearful Faces_Perceived Age
042_o_m_f_a.jpg,71.56,Fearful Faces_Perceived Age
042_o_m_f_b.jpg,74.19,Fearful Faces_Perceived Age
046_o_m_f_a.jpg,70.32,Fearful Faces_Perceived Age
046_o_m_f_b.jpg,72.75,Fearful Faces_Perceived Age
053_o_m_f_a.jpg,66.17,Fearful Faces_Perceived Age
053_o_m_f_b.jpg,67.8,Fearful Faces_Perceived Age
059_o_m_f_a.jpg,73.35,Fearful Faces_Perceived Age
059_o_m_f_b.jpg,74.1,Fearful Faces_Perceived Age
065_o_m_f_a.jpg,68.55,Fearful Faces_Perceived Age
065_o_m_f_b.jpg,72.53,Fearful Faces_Perceived Age
074_o_m_f_a.jpg,68.36,Fearful Faces_Perceived Age
074_o_m_f_b.jpg,67.91,Fearful Faces_Perceived Age
076_o_m_f_a.jpg,69.75,Fearful Faces_Perceived Age
076_o_m_f_b.jpg,71.8,Fearful Faces_Perceived Age
083_o_m_f_a.jpg,70.26,Fearful Faces_Perceived Age
083_o_m_f_b.jpg,71.94,Fearful Faces_Perceived Age
091_o_m_f_a.jpg,71.3,Fearful Faces_Perceived Age
091_o_m_f_b.jpg,72.64,Fearful Faces_Perceived Age
102_o_m_f_a.jpg,70.89,Fearful Faces_Perceived Age
102_o_m_f_b.jpg,71.97,Fearful Faces_Perceived Age
107_o_m_f_a.jpg,71.89,Fearful Faces_Perceived Age
107_o_m_f_b.jpg,72.43,Fearful Faces_Perceived Age
118_o_m_f_a.jpg,70.05,Fearful Faces_Perceived Age
118_o_m_f_b.jpg,71.71,Fearful Faces_Perceived Age
121_o_m_f_a.jpg,67.94,Fearful Faces_Perceived Age
121_o_m_f_b.jpg,70.4,Fearful Faces_Perceived Age
131_o_m_f_a.jpg,68.77,Fearful Faces_Perceived Age
131_o_m_f_b.jpg,70.42,Fearful Faces_Perceived Age
137_o_m_f_a.jpg,67.17,Fearful Faces_Perceived Age
137_o_m_f_b.jpg,66.07,Fearful Faces_Perceived Age
141_o_m_f_a.jpg,65.05,Fearful Faces_Perceived Age
141_o_m_f_b.jpg,64.88,Fearful Faces_Perceived Age
146_o_m_f_a.jpg,67.97,Fearful Faces_Perceived Age
146_o_m_f_b.jpg,70.08,Fearful Faces_Perceived Age
151_o_m_f_a.jpg,67.56,Fearful Faces_Perceived Age
151_o_m_f_b.jpg,70.04,Fearful Faces_Perceived Age
161_o_m_f_a.jpg,75.23,Fearful Faces_Perceived Age
161_o_m_f_b.jpg,75.79,Fearful Faces_Perceived Age
166_o_m_f_a.jpg,69.22,Fearful Faces_Perceived Age
166_o_m_f_b.jpg,70.98,Fearful Faces_Perceived Age
172_o_m_f_a.jpg,72.73,Fearful Faces_Perceived Age
172_o_m_f_b.jpg,74.29,Fearful Faces_Perceived Age
176_o_m_f_a.jpg,60.01,Fearful Faces_Perceived Age
176_o_m_f_b.jpg,61.42,Fearful Faces_Perceived Age
010_y_f_s_a.jpg,32.92,Sad Faces_Perceived Age
010_y_f_s_b.jpg,34.3,Sad Faces_Perceived Age
020_y_f_s_a.jpg,24.02,Sad Faces_Perceived Age
020_y_f_s_b.jpg,24.67,Sad Faces_Perceived Age
022_y_f_s_a.jpg,22.45,Sad Faces_Perceived Age
022_y_f_s_b.jpg,22.67,Sad Faces_Perceived Age
028_y_f_s_a.jpg,29.49,Sad Faces_Perceived Age
028_y_f_s_b.jpg,28.06,Sad Faces_Perceived Age
034_y_f_s_a.jpg,27.62,Sad Faces_Perceived Age
034_y_f_s_b.jpg,28.28,Sad Faces_Perceived Age
040_y_f_s_a.jpg,25.34,Sad Faces_Perceived Age
040_y_f_s_b.jpg,25.16,Sad Faces_Perceived Age
048_y_f_s_a.jpg,27.61,Sad Faces_Perceived Age
048_y_f_s_b.jpg,26.74,Sad Faces_Perceived Age
054_y_f_s_a.jpg,25.08,Sad Faces_Perceived Age
054_y_f_s_b.jpg,26.32,Sad Faces_Perceived Age
063_y_f_s_a.jpg,33.0,Sad Faces_Perceived Age
063_y_f_s_b.jpg,32.43,Sad Faces_Perceived Age
069_y_f_s_a.jpg,27.15,Sad Faces_Perceived Age
069_y_f_s_b.jpg,28.49,Sad Faces_Perceived Age
071_y_f_s_a.jpg,25.42,Sad Faces_Perceived Age
071_y_f_s_b.jpg,28.18,Sad Faces_Perceived Age
085_y_f_s_a.jpg,30.22,Sad Faces_Perceived Age
085_y_f_s_b.jpg,32.16,Sad Faces_Perceived Age
090_y_f_s_a.jpg,24.12,Sad Faces_Perceived Age
090_y_f_s_b.jpg,24.22,Sad Faces_Perceived Age
098_y_f_s_a.jpg,25.78,Sad Faces_Perceived Age
098_y_f_s_b.jpg,26.23,Sad Faces_Perceived Age
101_y_f_s_a.jpg,27.84,Sad Faces_Perceived Age
101_y_f_s_b.jpg,28.07,Sad Faces_Perceived Age
106_y_f_s_a.jpg,27.28,Sad Faces_Perceived Age
106_y_f_s_b.jpg,26.39,Sad Faces_Perceived Age
115_y_f_s_a.jpg,29.82,Sad Faces_Perceived Age
115_y_f_s_b.jpg,29.15,Sad Faces_Perceived Age
125_y_f_s_a.jpg,24.53,Sad Faces_Perceived Age
125_y_f_s_b.jpg,26.0,Sad Faces_Perceived Age
132_y_f_s_a.jpg,28.49,Sad Faces_Perceived Age
132_y_f_s_b.jpg,28.27,Sad Faces_Perceived Age
134_y_f_s_a.jpg,26.67,Sad Faces_Perceived Age
134_y_f_s_b.jpg,28.0,Sad Faces_Perceived Age
140_y_f_s_a.jpg,29.38,Sad Faces_Perceived Age
140_y_f_s_b.jpg,26.54,Sad Faces_Perceived Age
150_y_f_s_a.jpg,23.47,Sad Faces_Perceived Age
150_y_f_s_b.jpg,23.09,Sad Faces_Perceived Age
152_y_f_s_a.jpg,24.55,Sad Faces_Perceived Age
152_y_f_s_b.jpg,23.83,Sad Faces_Perceived Age
162_y_f_s_a.jpg,27.92,Sad Faces_Perceived Age
162_y_f_s_b.jpg,29.55,Sad Faces_Perceived Age
163_y_f_s_a.jpg,33.26,Sad Faces_Perceived Age
163_y_f_s_b.jpg,32.92,Sad Faces_Perceived Age
171_y_f_s_a.jpg,34.6,Sad Faces_Perceived Age
171_y_f_s_b.jpg,33.61,Sad Faces_Perceived Age
173_y_f_s_a.jpg,28.69,Sad Faces_Perceived Age
173_y_f_s_b.jpg,28.26,Sad Faces_Perceived Age
177_y_f_s_a.jpg,28.24,Sad Faces_Perceived Age
177_y_f_s_b.jpg,28.41,Sad Faces_Perceived Age
182_y_f_s_a.jpg,26.43,Sad Faces_Perceived Age
182_y_f_s_b.jpg,27.43,Sad Faces_Perceived Age
008_y_m_s_a.jpg,32.27,Sad Faces_Perceived Age
008_y_m_s_b.jpg,31.75,Sad Faces_Perceived Age
013_y_m_s_a.jpg,27.15,Sad Faces_Perceived Age
013_y_m_s_b.jpg,29.01,Sad Faces_Perceived Age
016_y_m_s_a.jpg,24.02,Sad Faces_Perceived Age
016_y_m_s_b.jpg,23.59,Sad Faces_Perceived Age
025_y_m_s_a.jpg,33.2,Sad Faces_Perceived Age
025_y_m_s_b.jpg,32.61,Sad Faces_Perceived Age
031_y_m_s_a.jpg,27.59,Sad Faces_Perceived Age
031_y_m_s_b.jpg,26.03,Sad Faces_Perceived Age
037_y_m_s_a.jpg,25.42,Sad Faces_Perceived Age
037_y_m_s_b.jpg,25.81,Sad Faces_Perceived Age
041_y_m_s_a.jpg,30.82,Sad Faces_Perceived Age
041_y_m_s_b.jpg,31.0,Sad Faces_Perceived Age
049_y_m_s_a.jpg,29.61,Sad Faces_Perceived Age
049_y_m_s_b.jpg,30.06,Sad Faces_Perceived Age
057_y_m_s_a.jpg,26.77,Sad Faces_Perceived Age
057_y_m_s_b.jpg,28.4,Sad Faces_Perceived Age
062_y_m_s_a.jpg,33.41,Sad Faces_Perceived Age
062_y_m_s_b.jpg,35.54,Sad Faces_Perceived Age
066_y_m_s_a.jpg,25.4,Sad Faces_Perceived Age
066_y_m_s_b.jpg,25.31,Sad Faces_Perceived Age
072_y_m_s_a.jpg,28.24,Sad Faces_Perceived Age
072_y_m_s_b.jpg,29.55,Sad Faces_Perceived Age
081_y_m_s_a.jpg,33.61,Sad Faces_Perceived Age
081_y_m_s_b.jpg,35.27,Sad Faces_Perceived Age
089_y_m_s_a.jpg,28.51,Sad Faces_Perceived Age
089_y_m_s_b.jpg,29.92,Sad Faces_Perceived Age
099_y_m_s_a.jpg,25.55,Sad Faces_Perceived Age
099_y_m_s_b.jpg,27.29,Sad Faces_Perceived Age
105_y_m_s_a.jpg,27.38,Sad Faces_Perceived Age
105_y_m_s_b.jpg,29.11,Sad Faces_Perceived Age
109_y_m_s_a.jpg,24.45,Sad Faces_Perceived Age
109_y_m_s_b.jpg,23.99,Sad Faces_Perceived Age
114_y_m_s_a.jpg,41.72,Sad Faces_Perceived Age
114_y_m_s_b.jpg,44.68,Sad Faces_Perceived Age
119_y_m_s_a.jpg,24.12,Sad Faces_Perceived Age
119_y_m_s_b.jpg,24.51,Sad Faces_Perceived Age
123_y_m_s_a.jpg,21.83,Sad Faces_Perceived Age
123_y_m_s_b.jpg,22.91,Sad Faces_Perceived Age
127_y_m_s_a.jpg,37.03,Sad Faces_Perceived Age
127_y_m_s_b.jpg,34.85,Sad Faces_Perceived Age
135_y_m_s_a.jpg,35.0,Sad Faces_Perceived Age
135_y_m_s_b.jpg,35.88,Sad Faces_Perceived Age
144_y_m_s_a.jpg,30.86,Sad Faces_Perceived Age
144_y_m_s_b.jpg,29.75,Sad Faces_Perceived Age
147_y_m_s_a.jpg,22.78,Sad Faces_Perceived Age
147_y_m_s_b.jpg,23.45,Sad Faces_Perceived Age
153_y_m_s_a.jpg,26.45,Sad Faces_Perceived Age
153_y_m_s_b.jpg,28.18,Sad Faces_Perceived Age
160_y_m_s_a.jpg,38.71,Sad Faces_Perceived Age
160_y_m_s_b.jpg,38.26,Sad Faces_Perceived Age
167_y_m_s_a.jpg,31.23,Sad Faces_Perceived Age
167_y_m_s_b.jpg,32.5,Sad Faces_Perceived Age
170_y_m_s_a.jpg,33.7,Sad Faces_Perceived Age
170_y_m_s_b.jpg,33.94,Sad Faces_Perceived Age
175_y_m_s_a.jpg,27.88,Sad Faces_Perceived Age
175_y_m_s_b.jpg,30.41,Sad Faces_Perceived Age
006_m_f_s_a.jpg,43.26,Sad Faces_Perceived Age
006_m_f_s_b.jpg,39.51,Sad Faces_Perceived Age
011_m_f_s_a.jpg,47.56,Sad Faces_Perceived Age
011_m_f_s_b.jpg,47.45,Sad Faces_Perceived Age
019_m_f_s_a.jpg,50.14,Sad Faces_Perceived Age
019_m_f_s_b.jpg,51.71,Sad Faces_Perceived Age
029_m_f_s_a.jpg,47.37,Sad Faces_Perceived Age
029_m_f_s_b.jpg,47.07,Sad Faces_Perceived Age
035_m_f_s_a.jpg,51.69,Sad Faces_Perceived Age
035_m_f_s_b.jpg,53.66,Sad Faces_Perceived Age
043_m_f_s_a.jpg,46.73,Sad Faces_Perceived Age
043_m_f_s_b.jpg,48.52,Sad Faces_Perceived Age
050_m_f_s_a.jpg,50.69,Sad Faces_Perceived Age
050_m_f_s_b.jpg,52.06,Sad Faces_Perceived Age
052_m_f_s_a.jpg,47.55,Sad Faces_Perceived Age
052_m_f_s_b.jpg,49.6,Sad Faces_Perceived Age
061_m_f_s_a.jpg,36.98,Sad Faces_Perceived Age
061_m_f_s_b.jpg,39.61,Sad Faces_Perceived Age
064_m_f_s_a.jpg,55.16,Sad Faces_Perceived Age
064_m_f_s_b.jpg,52.4,Sad Faces_Perceived Age
073_m_f_s_a.jpg,53.64,Sad Faces_Perceived Age
073_m_f_s_b.jpg,53.6,Sad Faces_Perceived Age
080_m_f_s_a.jpg,50.0,Sad Faces_Perceived Age
080_m_f_s_b.jpg,50.42,Sad Faces_Perceived Age
084_m_f_s_a.jpg,53.29,Sad Faces_Perceived Age
084_m_f_s_b.jpg,56.99,Sad Faces_Perceived Age
093_m_f_s_a.jpg,45.56,Sad Faces_Perceived Age
093_m_f_s_b.jpg,47.39,Sad Faces_Perceived Age
097_m_f_s_a.jpg,50.66,Sad Faces_Perceived Age
097_m_f_s_b.jpg,51.88,Sad Faces_Perceived Age
103_m_f_s_a.jpg,49.18,Sad Faces_Perceived Age
103_m_f_s_b.jpg,51.05,Sad Faces_Perceived Age
111_m_f_s_a.jpg,57.79,Sad Faces_Perceived Age
111_m_f_s_b.jpg,55.85,Sad Faces_Perceived Age
113_m_f_s_a.jpg,58.45,Sad Faces_Perceived Age
113_m_f_s_b.jpg,61.25,Sad Faces_Perceived Age
117_m_f_s_a.jpg,42.7,Sad Faces_Perceived Age
117_m_f_s_b.jpg,42.99,Sad Faces_Perceived Age
122_m_f_s_a.jpg,47.2,Sad Faces_Perceived Age
122_m_f_s_b.jpg,46.37,Sad Faces_Perceived Age
128_m_f_s_a.jpg,49.98,Sad Faces_Perceived Age
128_m_f_s_b.jpg,51.37,Sad Faces_Perceived Age
138_m_f_s_a.jpg,44.82,Sad Faces_Perceived Age
138_m_f_s_b.jpg,45.36,Sad Faces_Perceived Age
139_m_f_s_a.jpg,45.14,Sad Faces_Perceived Age
139_m_f_s_b.jpg,44.0,Sad Faces_Perceived Age
156_m_f_s_a.jpg,40.67,Sad Faces_Perceived Age
156_m_f_s_b.jpg,42.89,Sad Faces_Perceived Age
157_m_f_s_a.jpg,49.58,Sad Faces_Perceived Age
157_m_f_s_b.jpg,53.98,Sad Faces_Perceived Age
168_m_f_s_a.jpg,48.03,Sad Faces_Perceived Age
168_m_f_s_b.jpg,50.13,Sad Faces_Perceived Age
180_m_f_s_a.jpg,55.42,Sad Faces_Perceived Age
180_m_f_s_b.jpg,55.56,Sad Faces_Perceived Age
007_m_m_s_a.jpg,55.05,Sad Faces_Perceived Age
007_m_m_s_b.jpg,57.27,Sad Faces_Perceived Age
014_m_m_s_a.jpg,48.78,Sad Faces_Perceived Age
014_m_m_s_b.jpg,47.35,Sad Faces_Perceived Age
026_m_m_s_a.jpg,56.68,Sad Faces_Perceived Age
026_m_m_s_b.jpg,57.83,Sad Faces_Perceived Age
032_m_m_s_a.jpg,45.82,Sad Faces_Perceived Age
032_m_m_s_b.jpg,47.91,Sad Faces_Perceived Age
038_m_m_s_a.jpg,45.1,Sad Faces_Perceived Age
038_m_m_s_b.jpg,47.17,Sad Faces_Perceived Age
045_m_m_s_a.jpg,44.6,Sad Faces_Perceived Age
045_m_m_s_b.jpg,46.52,Sad Faces_Perceived Age
051_m_m_s_a.jpg,46.55,Sad Faces_Perceived Age
051_m_m_s_b.jpg,49.89,Sad Faces_Perceived Age
056_m_m_s_a.jpg,53.58,Sad Faces_Perceived Age
056_m_m_s_b.jpg,54.94,Sad Faces_Perceived Age
058_m_m_s_a.jpg,51.28,Sad Faces_Perceived Age
058_m_m_s_b.jpg,53.81,Sad Faces_Perceived Age
068_m_m_s_a.jpg,56.94,Sad Faces_Perceived Age
068_m_m_s_b.jpg,55.97,Sad Faces_Perceived Age
070_m_m_s_a.jpg,46.74,Sad Faces_Perceived Age
070_m_m_s_b.jpg,50.18,Sad Faces_Perceived Age
077_m_m_s_a.jpg,54.2,Sad Faces_Perceived Age
077_m_m_s_b.jpg,55.02,Sad Faces_Perceived Age
082_m_m_s_a.jpg,53.45,Sad Faces_Perceived Age
082_m_m_s_b.jpg,54.03,Sad Faces_Perceived Age
087_m_m_s_a.jpg,44.06,Sad Faces_Perceived Age
087_m_m_s_b.jpg,44.24,Sad Faces_Perceived Age
092_m_m_s_a.jpg,57.31,Sad Faces_Perceived Age
092_m_m_s_b.jpg,59.34,Sad Faces_Perceived Age
094_m_m_s_a.jpg,51.06,Sad Faces_Perceived Age
094_m_m_s_b.jpg,52.38,Sad Faces_Perceived Age
104_m_m_s_a.jpg,50.44,Sad Faces_Perceived Age
104_m_m_s_b.jpg,47.64,Sad Faces_Perceived Age
108_m_m_s_a.jpg,50.56,Sad Faces_Perceived Age
108_m_m_s_b.jpg,53.24,Sad Faces_Perceived Age
116_m_m_s_a.jpg,49.71,Sad Faces_Perceived Age
116_m_m_s_b.jpg,50.66,Sad Faces_Perceived Age
126_m_m_s_a.jpg,45.44,Sad Faces_Perceived Age
126_m_m_s_b.jpg,46.44,Sad Faces_Perceived Age
136_m_m_s_a.jpg,55.44,Sad Faces_Perceived Age
136_m_m_s_b.jpg,55.92,Sad Faces_Perceived Age
142_m_m_s_a.jpg,62.06,Sad Faces_Perceived Age
142_m_m_s_b.jpg,63.33,Sad Faces_Perceived Age
149_m_m_s_a.jpg,51.68,Sad Faces_Perceived Age
149_m_m_s_b.jpg,50.66,Sad Faces_Perceived Age
155_m_m_s_a.jpg,40.67,Sad Faces_Perceived Age
155_m_m_s_b.jpg,38.97,Sad Faces_Perceived Age
159_m_m_s_a.jpg,50.7,Sad Faces_Perceived Age
159_m_m_s_b.jpg,51.66,Sad Faces_Perceived Age
165_m_m_s_a.jpg,49.33,Sad Faces_Perceived Age
165_m_m_s_b.jpg,52.02,Sad Faces_Perceived Age
169_m_m_s_a.jpg,56.34,Sad Faces_Perceived Age
169_m_m_s_b.jpg,56.06,Sad Faces_Perceived Age
178_m_m_s_a.jpg,45.58,Sad Faces_Perceived Age
178_m_m_s_b.jpg,50.61,Sad Faces_Perceived Age
179_m_m_s_a.jpg,47.75,Sad Faces_Perceived Age
179_m_m_s_b.jpg,46.3,Sad Faces_Perceived Age
005_o_f_s_a.jpg,64.02,Sad Faces_Perceived Age
005_o_f_s_b.jpg,66.31,Sad Faces_Perceived Age
012_o_f_s_a.jpg,64.29,Sad Faces_Perceived Age
012_o_f_s_b.jpg,67.11,Sad Faces_Perceived Age
021_o_f_s_a.jpg,69.22,Sad Faces_Perceived Age
021_o_f_s_b.jpg,71.94,Sad Faces_Perceived Age
024_o_f_s_a.jpg,61.94,Sad Faces_Perceived Age
024_o_f_s_b.jpg,64.63,Sad Faces_Perceived Age
030_o_f_s_a.jpg,66.69,Sad Faces_Perceived Age
030_o_f_s_b.jpg,68.29,Sad Faces_Perceived Age
036_o_f_s_a.jpg,62.33,Sad Faces_Perceived Age
036_o_f_s_b.jpg,64.92,Sad Faces_Perceived Age
044_o_f_s_a.jpg,67.85,Sad Faces_Perceived Age
044_o_f_s_b.jpg,71.26,Sad Faces_Perceived Age
047_o_f_s_a.jpg,67.74,Sad Faces_Perceived Age
047_o_f_s_b.jpg,68.68,Sad Faces_Perceived Age
055_o_f_s_a.jpg,61.06,Sad Faces_Perceived Age
055_o_f_s_b.jpg,64.34,Sad Faces_Perceived Age
060_o_f_s_a.jpg,66.79,Sad Faces_Perceived Age
060_o_f_s_b.jpg,68.7,Sad Faces_Perceived Age
067_o_f_s_a.jpg,69.12,Sad Faces_Perceived Age
067_o_f_s_b.jpg,70.78,Sad Faces_Perceived Age
075_o_f_s_a.jpg,69.13,Sad Faces_Perceived Age
075_o_f_s_b.jpg,72.71,Sad Faces_Perceived Age
079_o_f_s_a.jpg,70.86,Sad Faces_Perceived Age
079_o_f_s_b.jpg,73.92,Sad Faces_Perceived Age
086_o_f_s_a.jpg,65.78,Sad Faces_Perceived Age
086_o_f_s_b.jpg,65.94,Sad Faces_Perceived Age
088_o_f_s_a.jpg,79.03,Sad Faces_Perceived Age
088_o_f_s_b.jpg,80.24,Sad Faces_Perceived Age
096_o_f_s_a.jpg,68.78,Sad Faces_Perceived Age
096_o_f_s_b.jpg,71.18,Sad Faces_Perceived Age
100_o_f_s_a.jpg,68.22,Sad Faces_Perceived Age
100_o_f_s_b.jpg,70.9,Sad Faces_Perceived Age
110_o_f_s_a.jpg,68.69,Sad Faces_Perceived Age
110_o_f_s_b.jpg,70.94,Sad Faces_Perceived Age
112_o_f_s_a.jpg,81.02,Sad Faces_Perceived Age
112_o_f_s_b.jpg,81.08,Sad Faces_Perceived Age
120_o_f_s_a.jpg,67.72,Sad Faces_Perceived Age
120_o_f_s_b.jpg,69.48,Sad Faces_Perceived Age
124_o_f_s_a.jpg,69.68,Sad Faces_Perceived Age
124_o_f_s_b.jpg,71.0,Sad Faces_Perceived Age
130_o_f_s_a.jpg,68.23,Sad Faces_Perceived Age
130_o_f_s_b.jpg,70.03,Sad Faces_Perceived Age
