face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final,attractiveness
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0426_face0.png,White,White,Male,60-69,"[7.8055644e-01 2.2258803e-02 1.7405245e-02 8.1151789e-05 2.6192223e-03
 1.6303536e-01 1.4043775e-02]",[0.50982845 0.04218453 0.01800921 0.42997786],[9.9999529e-01 4.7173394e-06],"[4.3010605e-06 1.0684556e-05 1.5864239e-04 4.8123044e-04 1.9999873e-03
 2.0681830e-02 2.8532869e-01 6.3016760e-01 6.1167002e-02]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0427_face0.png,White,White,Female,60-69,"[5.6440872e-01 2.0369281e-04 2.2713625e-01 3.4925420e-04 3.5738270e-03
 1.5686545e-01 4.7462739e-02]",[9.7563291e-01 2.6549858e-05 8.5938899e-03 1.5746746e-02],[0.36844194 0.63155806],"[0.00078773 0.00896935 0.01332547 0.00120086 0.0056832  0.05562355
 0.2849408  0.35235992 0.27710912]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0428_face0.png,White,White,Male,60-69,"[0.49111998 0.01399896 0.12299453 0.01490274 0.13450173 0.09827199
 0.12421006]",[0.84137326 0.00182937 0.09041364 0.06638371],[9.9980611e-01 1.9395769e-04],"[3.2074178e-05 6.3546191e-05 1.9655391e-04 4.2600241e-05 1.3942689e-04
 9.8025450e-04 2.8781397e-02 5.0388551e-01 4.6587861e-01]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0429_face0.png,Indian,Indian,Male,50-59,"[0.02766353 0.00978526 0.14794245 0.00186645 0.06486158 0.7206643
 0.02721633]",[0.1776498  0.00112201 0.20894167 0.6122865 ],[9.9999982e-01 1.5521177e-07],"[2.7617232e-05 9.7868367e-05 4.5700237e-04 4.6122010e-04 5.9328028e-03
 1.4369485e-01 5.2667147e-01 3.1119746e-01 1.1459578e-02]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0430_face0.png,Indian,Indian,Male,60-69,"[0.07082085 0.0607102  0.0338794  0.00378357 0.14943844 0.66765785
 0.01370975]",[0.2405562  0.01021791 0.18193248 0.56729335],[9.999919e-01 8.108945e-06],"[6.1541700e-06 4.0012528e-05 1.3470704e-04 2.9268299e-04 1.1800388e-03
 1.1643151e-02 1.0033510e-01 6.2661308e-01 2.5975510e-01]",Others,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0431_face0.png,White,White,Male,40-49,"[9.9176794e-01 3.1251583e-04 3.5255980e-03 6.6874542e-05 5.0789234e-04
 3.0963542e-04 3.5095629e-03]",[9.9739528e-01 1.1253723e-04 1.5680736e-03 9.2408492e-04],[9.9999988e-01 1.0628102e-07],"[1.0833487e-06 3.9567922e-06 3.4791656e-04 1.7948665e-02 1.3291989e-01
 4.7811705e-01 3.4670481e-01 2.3664109e-02 2.9248075e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0432_face0.png,Indian,Indian,Male,70+,"[0.34913716 0.01110644 0.13281292 0.00149074 0.05017456 0.39527127
 0.06000694]",[0.17481819 0.00395246 0.02853127 0.7926981 ],[0.9953644  0.00463558],"[1.1000453e-05 1.3596161e-04 1.8462398e-03 1.6431444e-03 2.7014662e-03
 1.6329842e-02 1.1259308e-01 3.9336860e-01 4.7137070e-01]",Others,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0433_face0.png,White,White,Male,40-49,"[9.9956930e-01 1.8297607e-07 2.3522519e-04 3.6199009e-07 3.0552749e-06
 2.4057545e-05 1.6784562e-04]",[9.9753398e-01 2.6353493e-05 1.4003502e-04 2.2995807e-03],[9.9998450e-01 1.5482507e-05],"[4.5604918e-07 5.3500685e-06 4.0061548e-04 3.9607515e-03 9.6200049e-02
 7.0882934e-01 1.8866301e-01 1.9086621e-03 3.1826250e-05]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0434_face0.png,White,White,Male,30-39,"[9.7944939e-01 1.9301016e-04 1.7851528e-02 1.5383968e-05 1.5809524e-04
 5.1066466e-04 1.8219854e-03]",[0.7484731  0.023548   0.0176115  0.21036741],[9.9996889e-01 3.1121544e-05],"[3.9313295e-07 2.4219355e-05 1.3557209e-02 3.7508044e-01 4.6696046e-01
 1.3515866e-01 9.0141594e-03 1.9793292e-04 6.5409408e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0435_face0.png,Latino_Hispanic,White,Male,40-49,"[0.15297426 0.02575238 0.50230503 0.00053483 0.04548924 0.26810429
 0.00484006]",[0.7461204  0.05035524 0.02716934 0.17635493],[9.9999619e-01 3.8158655e-06],"[1.9122322e-06 1.1919510e-05 3.0785520e-04 4.1425345e-03 7.8629822e-02
 5.8974075e-01 3.0994755e-01 1.6542075e-02 6.7558017e-04]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0436_face0.png,White,White,Male,50-59,"[9.5208985e-01 4.0072881e-04 2.0364547e-02 1.0951533e-04 3.3093262e-03
 2.2981007e-02 7.4514555e-04]",[0.67688644 0.00158008 0.02941485 0.29211864],[9.999216e-01 7.840230e-05],"[8.0863465e-06 1.2938111e-04 4.7561172e-03 7.5395214e-03 5.7708960e-02
 4.1051757e-01 4.7190025e-01 4.6048474e-02 1.3916020e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0437_face0.png,Latino_Hispanic,Asian,Male,50-59,"[0.00753742 0.00050522 0.33868188 0.03647199 0.28907153 0.3229263
 0.00480568]",[0.02050818 0.00113629 0.6432348  0.3351207 ],[1.0000000e+00 3.3334853e-08],"[4.1380394e-05 1.2385886e-04 5.0240854e-04 8.8217366e-04 1.4960800e-02
 2.4812996e-01 6.3170761e-01 1.0313502e-01 5.1693100e-04]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0438_face0.png,Southeast Asian,Indian,Male,40-49,"[0.01563859 0.06769718 0.17272805 0.01297909 0.37856227 0.32410517
 0.0282896 ]",[0.00514981 0.01866359 0.3930631  0.58312345],[9.9999988e-01 1.1135224e-07],"[2.5366651e-06 3.7872946e-05 6.2047812e-04 1.2104212e-02 1.3803096e-01
 5.6733817e-01 2.6829201e-01 1.3351989e-02 2.2184580e-04]",Asian,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0439_face0.png,White,White,Male,50-59,"[6.5188414e-01 6.1801064e-04 2.1802244e-01 2.9973575e-04 5.0203674e-03
 8.0618531e-02 4.3536808e-02]",[0.5393425  0.00121701 0.06567596 0.39376456],[9.9993330e-01 6.6685556e-05],"[3.5504338e-05 2.0171667e-04 3.0045772e-03 1.1944433e-03 1.9021856e-02
 2.8141868e-01 6.0957682e-01 8.3087169e-02 2.4592662e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0440_face0.png,White,White,Male,30-39,"[9.9924898e-01 5.8786628e-07 5.6380080e-04 8.1707512e-06 7.3968906e-05
 3.1657393e-05 7.2974857e-05]",[9.9681306e-01 5.6995104e-06 7.3156424e-04 2.4496820e-03],[9.999928e-01 7.229981e-06],"[5.0339071e-07 3.8309372e-05 8.4797442e-03 1.5927714e-01 4.7501242e-01
 3.2905000e-01 2.7812947e-02 3.2248930e-04 6.4977407e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0441_face0.png,White,White,Male,50-59,"[9.2336160e-01 3.9893363e-05 4.9115665e-02 8.7552506e-04 9.4231870e-03
 1.3523001e-02 3.6611161e-03]",[8.7308222e-01 4.4845656e-04 8.6615130e-02 3.9854158e-02],[9.9985194e-01 1.4802995e-04],"[2.9829776e-05 3.6108354e-04 2.7583838e-03 1.1803504e-03 1.6695786e-02
 2.7724066e-01 6.5398866e-01 4.5930769e-02 1.8143926e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0442_face0.png,White,White,Male,60-69,"[0.7296879  0.01231728 0.06401906 0.00351408 0.09634005 0.06238403
 0.03173769]",[0.82913643 0.00199885 0.05689616 0.11196853],[9.9999529e-01 4.7342405e-06],"[1.9529172e-05 1.0051121e-04 5.4948824e-04 1.0170426e-04 3.1753781e-04
 3.2407523e-03 7.4189298e-02 7.4299413e-01 1.7848709e-01]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0443_face0.png,White,White,Female,50-59,"[9.9692780e-01 6.2146892e-06 2.0305493e-03 7.1417448e-06 4.2418829e-05
 2.2012740e-04 7.6578296e-04]",[9.9375188e-01 2.0486239e-05 8.4294018e-04 5.3847255e-03],[0.38429192 0.61570805],"[2.1348143e-05 1.9625190e-04 2.3001211e-03 6.4301477e-03 2.7157044e-02
 1.9760543e-01 5.3803992e-01 1.6398342e-01 6.4266376e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0444_face0.png,White,White,Male,30-39,"[9.9634761e-01 1.8675913e-06 3.0271460e-03 4.1726621e-06 2.4745083e-05
 2.1671700e-04 3.7777101e-04]",[9.9430215e-01 1.5368297e-04 5.1891914e-04 5.0252727e-03],[9.9993044e-01 6.9504764e-05],"[2.4329256e-07 1.6178723e-05 5.3721918e-03 1.2555556e-01 5.6688052e-01
 2.9430410e-01 7.8425072e-03 2.8343558e-05 3.3808482e-07]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0445_face0.png,Latino_Hispanic,Asian,Male,50-59,"[1.8666871e-01 2.8797099e-04 6.2277746e-01 2.5982600e-02 9.2545964e-02
 1.8899512e-02 5.2837804e-02]",[1.2934004e-01 1.0073653e-04 8.6325055e-01 7.3086433e-03],[0.9950809  0.00491913],"[1.6038983e-04 5.1504228e-04 1.9468983e-03 5.8906380e-04 1.0121180e-02
 8.9439459e-02 6.5779090e-01 2.2964926e-01 9.7877765e-03]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0446_face0.png,White,White,Male,30-39,"[9.8669541e-01 8.8862762e-06 1.1561644e-02 2.2294273e-05 9.2270166e-05
 9.1799695e-05 1.5277514e-03]",[9.9955738e-01 7.8436951e-06 2.6517015e-04 1.6955246e-04],[0.92652404 0.07347591],"[4.2106484e-07 1.1274155e-05 3.4224174e-03 1.9644096e-01 5.8273089e-01
 2.0302159e-01 1.4040103e-02 3.1815824e-04 1.4229024e-05]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0447_face0.png,White,White,Male,40-49,"[0.71768725 0.00080688 0.08980412 0.00078397 0.00756524 0.05419518
 0.12915726]",[9.8899198e-01 8.5645448e-04 6.3883904e-03 3.7631746e-03],[1.000000e+00 3.911425e-08],"[5.4326250e-05 2.6932446e-04 1.7828868e-03 1.0820977e-02 1.3354209e-01
 6.4158124e-01 2.0273443e-01 9.1204243e-03 9.4255454e-05]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0448_face0.png,White,White,Male,30-39,"[7.17546821e-01 7.79129987e-05 1.22680143e-01 8.40351640e-05
 1.85623404e-03 5.07338978e-02 1.07020944e-01]",[8.0101067e-01 2.2262413e-04 1.0713904e-02 1.8805282e-01],[9.999996e-01 4.239826e-07],"[4.0970990e-06 2.3139574e-04 1.2310377e-02 1.0541919e-01 5.9348255e-01
 2.8242499e-01 6.0728681e-03 5.4053970e-05 4.4426687e-07]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0449_face0.png,Southeast Asian,Asian,Male,50-59,"[4.9687441e-02 4.1098989e-04 9.3711808e-02 1.6870798e-01 6.5985173e-01
 2.0359851e-02 7.2701783e-03]",[0.10769673 0.00291837 0.78585947 0.10352543],[0.99337274 0.00662726],"[3.8384656e-05 3.3316488e-04 1.8116316e-03 1.9542843e-03 1.6699255e-02
 1.4012116e-01 5.7167006e-01 2.4223867e-01 2.5133388e-02]",Asian,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0450_face0.png,White,White,Male,50-59,"[8.7650204e-01 9.2351920e-04 7.4341502e-03 3.6888912e-05 9.0997532e-04
 7.4415341e-02 3.9778046e-02]",[0.5571287  0.00155934 0.0089591  0.43235284],[0.9550398  0.04496017],"[3.3188910e-06 1.8925310e-05 2.4273584e-04 4.6417136e-03 1.7046846e-02
 9.4184093e-02 3.0716565e-01 2.8443038e-01 2.9226634e-01]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0451_face0.png,White,Indian,Female,50-59,"[7.5689554e-01 4.5525038e-04 1.7875463e-01 3.2236311e-04 3.4467643e-03
 5.3467765e-02 6.6576917e-03]",[0.42988673 0.00425792 0.01152527 0.55433005],[0.48926294 0.5107371 ],"[2.7507374e-05 2.3210354e-04 3.1848727e-03 8.3534690e-03 6.0250010e-02
 3.8007480e-01 4.6770883e-01 7.2368145e-02 7.8002312e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0452_face0.png,White,White,Male,50-59,"[9.5889860e-01 2.7936854e-04 1.6573459e-02 8.3295867e-04 4.0516625e-03
 8.4720301e-03 1.0891866e-02]",[9.5302880e-01 1.8029120e-04 1.3341753e-02 3.3449128e-02],[0.9986815  0.00131852],"[4.25599901e-05 1.15151604e-04 1.07955560e-03 1.13777083e-03
 4.58061276e-03 5.41417226e-02 5.13956249e-01 3.65152955e-01
 5.97934425e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0453_face0.png,White,White,Male,60-69,"[0.82552725 0.00165127 0.06146854 0.00093942 0.00877387 0.0209043
 0.08073547]",[9.4729942e-01 1.5262266e-04 3.0447578e-02 2.2100415e-02],[9.9997425e-01 2.5780206e-05],"[5.4877870e-05 1.3418576e-04 7.8946928e-04 7.8189606e-04 3.9091296e-03
 5.2762669e-02 4.4132259e-01 4.5917559e-01 4.1069593e-02]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0454_face0.png,White,White,Male,50-59,"[8.6415762e-01 1.0568289e-02 7.0688851e-02 3.6927583e-04 4.3873098e-03
 4.3373141e-02 6.4555579e-03]",[0.7480059  0.01336748 0.02440576 0.21422084],[0.9958779 0.0041221],"[4.0363016e-06 2.8852353e-05 6.0071453e-04 1.8010418e-03 2.4043415e-02
 3.1236854e-01 5.7714206e-01 7.8854762e-02 5.1564858e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0455_face0.png,White,White,Male,40-49,"[7.48479307e-01 8.85172703e-05 1.07696295e-01 5.85437956e-05
 1.62381586e-03 1.37287110e-01 4.76639764e-03]",[8.2168108e-01 4.4901384e-04 7.1414262e-03 1.7072846e-01],[9.9999946e-01 5.1237930e-07],"[7.3113217e-05 3.1103322e-03 5.4246489e-02 2.5270758e-02 1.5027834e-01
 6.0849392e-01 1.5483204e-01 3.6597888e-03 3.5136407e-05]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0456_face0.png,White,Indian,Male,40-49,"[8.1927031e-01 1.0716356e-04 1.1813473e-01 5.7321155e-05 1.4776447e-03
 4.8377790e-02 1.2575072e-02]",[0.40086356 0.00813438 0.02670112 0.564301  ],[9.9999964e-01 3.6659375e-07],"[9.48024592e-07 5.65687733e-05 7.04750931e-03 2.08356343e-02
 2.26140603e-01 6.40340388e-01 1.04552425e-01 1.01465487e-03
 1.12589569e-05]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0457_face0.png,White,White,Male,30-39,"[9.9625689e-01 2.2705013e-05 2.7362660e-03 5.5405212e-06 3.8059006e-05
 4.4439183e-04 4.9622642e-04]",[0.7722103  0.00148629 0.03087336 0.19543006],[0.9785868  0.02141317],"[7.6788649e-07 7.1101208e-06 8.8803016e-04 1.1300732e-01 4.0951705e-01
 3.8544148e-01 8.7328918e-02 3.4147082e-03 3.9451977e-04]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0458_face0.png,White,White,Male,50-59,"[9.6310854e-01 5.5241759e-04 1.5166120e-02 3.1883083e-04 8.1987735e-03
 1.0059716e-02 2.5955602e-03]",[0.6729656  0.04692973 0.01852512 0.26157954],[9.9985147e-01 1.4847035e-04],"[2.6795356e-06 2.0447333e-05 1.0044945e-03 9.7186686e-03 7.8673735e-02
 4.2430922e-01 4.3751177e-01 4.4762503e-02 3.9964556e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0459_face0.png,White,White,Male,60-69,"[9.9050182e-01 7.8311037e-05 1.3389018e-03 3.6911024e-05 3.3412359e-04
 8.7185041e-04 6.8380563e-03]",[9.9704671e-01 4.5032688e-05 3.8069562e-04 2.5275834e-03],[9.9998939e-01 1.0603345e-05],"[5.4386010e-06 1.3627567e-05 2.3928782e-04 4.9857271e-04 1.6669012e-03
 1.5646150e-02 2.7970609e-01 6.0226858e-01 9.9955432e-02]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0460_face0.png,Indian,Indian,Male,60-69,"[0.10780969 0.0963254  0.06372832 0.00261516 0.06658438 0.62877333
 0.03416378]",[0.03157531 0.00769621 0.05819911 0.9025294 ],[9.9999106e-01 8.9617442e-06],"[3.3668915e-05 8.7966662e-05 3.1070324e-04 2.3305733e-04 9.9336263e-04
 1.5110557e-02 2.2016320e-01 6.9019914e-01 7.2868429e-02]",Others,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0461_face0.png,White,White,Male,50-59,"[9.6859580e-01 3.8854359e-04 2.0779157e-02 1.3081024e-04 9.3564630e-04
 4.8317853e-03 4.3381914e-03]",[0.9211086  0.00131058 0.00425579 0.07332506],[0.9370128  0.06298728],"[6.71512171e-05 2.64781935e-04 1.88508979e-03 2.93086702e-03
 1.45155229e-02 1.19071014e-01 4.96381015e-01 2.95137733e-01
 6.97467774e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0462_face0.png,Latino_Hispanic,Indian,Male,40-49,"[0.1225309  0.00081325 0.67901015 0.00366577 0.04577808 0.13680682
 0.01139496]",[2.6361695e-01 5.6254113e-04 1.2963568e-01 6.0618478e-01],[9.9999970e-01 2.7374728e-07],"[6.0006673e-06 1.0313240e-04 3.6571135e-03 1.7144168e-02 2.6442048e-01
 5.8730108e-01 1.2537460e-01 1.9781573e-03 1.5231890e-05]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0463_face0.png,White,White,Male,60-69,"[0.78090966 0.00108105 0.07646232 0.00228873 0.01950753 0.02417829
 0.09557241]",[9.2196560e-01 2.4779097e-04 6.2667750e-02 1.5118817e-02],[0.9982829  0.00171707],"[1.0979870e-05 3.2940443e-05 2.8469838e-04 2.3362860e-04 1.4532924e-03
 2.6437182e-02 4.3245873e-01 4.5885092e-01 8.0237754e-02]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0464_face0.png,White,Indian,Male,50-59,"[0.44282025 0.029417   0.25134847 0.0027658  0.03981858 0.21760468
 0.01622528]",[0.3391077  0.04615955 0.01864483 0.59608793],[9.9999601e-01 4.0107266e-06],"[4.1454232e-06 1.3010280e-05 3.1303806e-04 1.0414976e-03 1.4484087e-02
 1.8405025e-01 6.6336507e-01 1.3281922e-01 3.9096349e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0465_face0.png,White,Indian,Male,40-49,"[8.1375343e-01 6.6635585e-03 7.3540993e-02 1.6003937e-04 4.2993641e-03
 9.2413105e-02 9.1695050e-03]",[0.19131684 0.00531578 0.06296732 0.7404001 ],[0.99212795 0.00787202],"[7.8349303e-06 1.3461254e-04 3.0889800e-03 2.9159678e-02 1.8324219e-01
 5.2553338e-01 2.4270467e-01 1.3873548e-02 2.2552088e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0466_face0.png,Middle Eastern,White,Male,60-69,"[3.0918583e-01 9.9750469e-04 6.4226903e-02 1.4618585e-04 2.2668331e-03
 4.9867254e-02 5.7330942e-01]",[0.7202112  0.00277437 0.0233182  0.2536962 ],[9.9997610e-01 2.3925733e-05],"[1.2579565e-04 1.6803532e-04 8.8994903e-04 2.4823475e-04 1.2332863e-03
 1.4059028e-02 2.3904350e-01 6.3290495e-01 1.1132721e-01]",White,60+,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0467_face0.png,White,White,Female,30-39,"[9.9230146e-01 8.9462219e-06 5.6076297e-03 1.4572551e-05 3.8129627e-05
 2.7494252e-04 1.7543457e-03]",[9.7792840e-01 2.1611333e-04 9.7526569e-04 2.0880191e-02],[0.01774645 0.98225355],"[1.2482734e-07 2.5815109e-06 6.2144105e-04 9.3004890e-02 6.2853217e-01
 2.6748574e-01 1.0219210e-02 1.3101308e-04 2.9052042e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0468_face0.png,White,White,Male,50-59,"[9.6325743e-01 1.0981321e-04 1.5933326e-02 2.6374504e-05 4.4119931e-04
 7.3125879e-03 1.2919361e-02]",[0.86163014 0.00332524 0.01087566 0.12416901],[9.9999630e-01 3.6734846e-06],"[1.0607522e-05 1.6605289e-05 2.4962379e-04 4.8511388e-04 7.3900730e-03
 1.4969075e-01 7.3571515e-01 1.0449104e-01 1.9511539e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0469_face0.png,Latino_Hispanic,White,Male,40-49,"[2.3227726e-01 1.0653968e-03 7.0153737e-01 5.9899973e-04 6.2350063e-03
 3.1271461e-02 2.7014533e-02]",[0.79796124 0.00194014 0.01766014 0.18243854],[9.9999875e-01 1.2734737e-06],"[6.3079578e-06 3.8825619e-05 5.9299363e-04 4.6628709e-03 1.8272263e-01
 6.6723084e-01 1.4345816e-01 1.2795066e-03 7.8129578e-06]",Others,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0470_face0.png,White,White,Male,50-59,"[9.7667426e-01 1.9869403e-04 1.5353203e-02 9.8913682e-05 7.8575377e-04
 2.5049916e-03 4.3842141e-03]",[9.5899397e-01 8.3278964e-04 1.8145422e-02 2.2027858e-02],[9.999238e-01 7.617556e-05],"[4.74172703e-05 1.20612414e-04 1.03855913e-03 6.19635684e-04
 5.46204951e-03 8.14634711e-02 6.35326147e-01 2.63196558e-01
 1.27255190e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0471_face0.png,White,Indian,Male,40-49,"[0.7674942  0.00971629 0.13833916 0.00110984 0.01894087 0.05090171
 0.01349793]",[0.41913706 0.00294095 0.1429351  0.43498692],[9.9999774e-01 2.2418039e-06],"[2.0722114e-06 3.9003084e-05 2.8987506e-03 7.3495090e-02 3.2116917e-01
 4.8582560e-01 1.1025610e-01 6.0924790e-03 2.2164690e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0472_face0.png,White,White,Male,50-59,"[8.4686476e-01 4.3523693e-04 3.7338790e-02 1.6204297e-04 2.6736513e-03
 1.7249504e-02 9.5275976e-02]",[0.9160042  0.0015849  0.02263243 0.05977849],[9.9999648e-01 3.4800958e-06],"[8.7873004e-06 1.7846529e-05 2.7372947e-04 6.4324943e-04 1.6333621e-02
 2.5651851e-01 6.7693281e-01 4.8327703e-02 9.4376475e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0473_face0.png,White,White,Male,40-49,"[9.8486274e-01 9.0337118e-05 9.6386177e-03 8.1712300e-05 1.9038947e-03
 1.9160350e-03 1.5066382e-03]",[0.8342589  0.00145987 0.10001446 0.06426668],[9.9999905e-01 9.4141870e-07],"[1.9289773e-06 2.4622625e-05 1.3897123e-03 1.3646628e-02 1.5112314e-01
 5.6450832e-01 2.6245981e-01 6.7476104e-03 9.8214645e-05]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0474_face0.png,White,White,Male,50-59,"[4.3223181e-01 1.4854026e-03 1.8090190e-01 2.0701448e-04 7.4399370e-03
 3.6620748e-01 1.1526371e-02]",[0.5476562  0.00425483 0.02923427 0.41885477],[9.996616e-01 3.383649e-04],"[1.06775995e-04 7.14036461e-04 6.90676458e-03 1.98845426e-03
 1.45079894e-02 2.33698025e-01 6.49118960e-01 8.91517550e-02
 3.80716915e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/FLUX.1-schnell/prompt2/selected_faces/detected_unhappy/unhappy_person_0475_face0.png,Indian,White,Male,60-69,"[0.30624443 0.02279593 0.17314261 0.00051698 0.01408335 0.45022044
 0.03299624]",[0.5896976  0.00345615 0.00714356 0.39970267],[9.9999410e-01 5.8964606e-06],"[2.6078975e-05 4.5643639e-05 4.5179951e-04 3.0668965e-04 1.6121927e-03
 2.5148459e-02 3.3036488e-01 6.0462153e-01 3.7422702e-02]",Others,60+,
