face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final,attractiveness
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0462_face0.png,Latino_Hispanic,White,Female,30-39,"[2.6409987e-01 1.4089790e-04 3.3028591e-01 1.1419868e-02 2.1619566e-02
 2.1659109e-01 1.5584280e-01]",[9.4497418e-01 5.1252620e-05 1.2784478e-02 4.2190004e-02],[4.5960705e-04 9.9954039e-01],"[7.9276970e-06 1.3811548e-03 3.8022906e-02 2.2031556e-01 4.3337229e-01
 2.5903574e-01 4.4762798e-02 2.9062021e-03 1.9537046e-04]",Others,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0463_face0.png,White,White,Male,30-39,"[6.3929433e-01 2.0359164e-04 1.0474866e-01 2.2112264e-03 1.7017992e-03
 4.2963877e-02 2.0887646e-01]",[9.1123796e-01 1.2515220e-04 1.5748328e-02 7.2888501e-02],[9.994853e-01 5.146526e-04],"[4.6184882e-06 4.9251026e-05 8.3875324e-04 1.0713801e-01 6.8243998e-01
 2.0670998e-01 2.7912462e-03 2.7337815e-05 8.5823626e-07]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0464_face0.png,Black,Black,Male,30-39,"[3.1070071e-04 9.7628915e-01 8.6539304e-03 1.0825783e-05 1.3454063e-04
 1.4125837e-02 4.7486019e-04]",[3.1262328e-04 9.7877234e-01 3.0258164e-04 2.0612476e-02],[9.9999827e-01 1.7930773e-06],"[2.8841011e-06 1.3421298e-04 3.1087415e-03 3.5542646e-01 5.8629435e-01
 5.4479964e-02 5.4561329e-04 7.6033502e-06 2.1461055e-07]",Black,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0465_face0.png,White,White,Male,20-29,"[0.21846832 0.00697611 0.07578151 0.19488867 0.17694008 0.13055564
 0.19638969]",[0.70155203 0.00419776 0.16513018 0.12912004],[0.7286935  0.27130646],"[3.8919412e-04 8.5030673e-03 9.0634912e-02 4.3069690e-01 1.8506037e-01
 1.5497234e-01 5.9261248e-02 3.6524236e-02 3.3957615e-02]",White,20-39,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0466_face0.png,East Asian,White,Male,40-49,"[0.22855432 0.00514729 0.227451   0.25020567 0.18413103 0.02433885
 0.08017183]",[0.47633883 0.0035351  0.42840996 0.0917161 ],[0.98867697 0.01132305],"[5.0654453e-05 5.0915818e-04 1.1710732e-02 1.4705707e-01 1.9235319e-01
 3.6368784e-01 2.4699505e-01 3.0999115e-02 6.6371583e-03]",Asian,40-59,0.0
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0467_face0.png,Latino_Hispanic,White,Male,30-39,"[0.04762715 0.00089586 0.8712949  0.00113951 0.00567467 0.03542677
 0.03794112]",[0.71269494 0.00287974 0.08366536 0.20075996],[9.9999446e-01 5.5430501e-06],"[1.3671933e-04 1.7188539e-03 5.5183698e-03 1.1396207e-01 7.0329553e-01
 1.7111629e-01 4.2157485e-03 3.6070778e-05 3.4243695e-07]",Others,20-39,1.0
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0468_face0.png,East Asian,Asian,Female,40-49,"[3.6653508e-02 6.6923050e-05 2.5175996e-02 5.6805813e-01 3.6360741e-01
 1.4908860e-03 4.9471362e-03]",[3.9054651e-02 6.7089815e-05 9.6015310e-01 7.2517106e-04],[0.22667193 0.77332807],"[0.00035107 0.00566682 0.02365568 0.23582612 0.2707266  0.27732208
 0.10458093 0.05526511 0.02660555]",Asian,40-59,0.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0469_face0.png,White,White,Female,20-29,"[6.83442473e-01 2.02702577e-04 9.57676023e-02 1.20295435e-01
 7.70530403e-02 6.15691708e-04 2.26229951e-02]",[0.6922396  0.00106599 0.3019903  0.00470412],[0.15003166 0.8499684 ],"[8.6166947e-06 8.6180959e-04 4.9868364e-02 5.4238427e-01 3.1534603e-01
 8.3865345e-02 7.1575590e-03 4.3807391e-04 6.9869617e-05]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0470_face0.png,Middle Eastern,Indian,Male,10-19,"[6.7714363e-02 1.3038331e-04 5.9019018e-02 3.2014842e-03 8.9051872e-03
 6.6188134e-02 7.9484141e-01]",[0.07622111 0.00103379 0.16959861 0.75314647],[0.9846362  0.01536388],"[2.5033771e-05 8.1400380e-02 8.9002424e-01 2.7317554e-02 1.0728390e-03
 1.5502374e-04 3.7694385e-06 1.0827367e-06 1.6882844e-07]",White,10-19,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0471_face0.png,White,White,Male,40-49,"[9.6225321e-01 1.0623820e-03 2.8839135e-03 2.8918064e-04 3.5784027e-04
 6.1770770e-05 3.3091716e-02]",[0.9536069  0.02692672 0.01458905 0.00487735],[9.9964225e-01 3.5777548e-04],"[1.1650330e-05 2.5409414e-04 1.3090749e-02 8.2077414e-02 1.4806980e-01
 3.6906135e-01 3.3091179e-01 5.3138953e-02 3.3841818e-03]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0472_face0.png,Middle Eastern,White,Male,30-39,"[2.5594568e-01 1.0156905e-04 1.3031852e-01 1.3308630e-04 4.2352427e-04
 1.3255735e-02 5.9982187e-01]",[8.9937985e-01 7.2629540e-04 9.5064901e-03 9.0387411e-02],[9.9974847e-01 2.5158335e-04],"[2.6975127e-07 1.7571866e-06 9.2672009e-05 1.7018203e-02 5.1802027e-01
 4.5326769e-01 1.1544127e-02 5.4047148e-05 9.9221040e-07]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0473_face0.png,White,White,Female,30-39,"[7.6322120e-01 2.8512697e-04 2.0786190e-01 1.1073853e-03 7.7842321e-04
 3.1876564e-03 2.3558276e-02]",[9.7082651e-01 3.8274497e-04 1.2799020e-02 1.5991775e-02],[2.1094961e-04 9.9978906e-01],"[2.2176492e-07 1.0359301e-05 1.1415926e-03 5.2543290e-02 5.0970399e-01
 4.1589597e-01 2.0349167e-02 3.5032508e-04 5.0633157e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0474_face0.png,White,White,Male,20-29,"[9.4104296e-01 1.3702757e-04 1.7514857e-02 2.5846813e-02 7.6992791e-03
 1.2344761e-03 6.5246024e-03]",[9.6791476e-01 5.7391165e-04 2.7322220e-02 4.1891211e-03],[0.59246653 0.40753344],"[7.3311626e-06 3.0558865e-04 1.9095566e-02 5.5331391e-01 3.3155760e-01
 8.7714665e-02 7.2471513e-03 6.2959414e-04 1.2860629e-04]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0475_face0.png,White,White,Male,30-39,"[9.7022057e-01 1.1022373e-06 3.8259565e-03 4.0626520e-04 2.2482194e-04
 2.5128725e-04 2.5070103e-02]",[9.9862957e-01 1.4279761e-06 7.5199956e-04 6.1690650e-04],[9.9999827e-01 1.7328517e-06],"[2.9743981e-06 3.1871918e-05 1.1692728e-02 3.1387940e-01 5.7566381e-01
 9.7518161e-02 1.2012777e-03 9.7056209e-06 6.6002549e-08]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0476_face0.png,White,White,Male,40-49,"[9.9224269e-01 1.8717039e-05 2.7333037e-03 2.9464668e-04 3.4419610e-04
 5.5844343e-05 4.3105711e-03]",[9.9834919e-01 1.0265214e-04 1.1758471e-03 3.7227926e-04],[0.9958434 0.0041566],"[1.4825702e-05 1.0189250e-04 1.6527001e-03 4.3088101e-02 2.9540014e-01
 5.0348693e-01 1.4833583e-01 7.2406526e-03 6.7882426e-04]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0477_face0.png,Latino_Hispanic,Asian,Male,20-29,"[0.20035672 0.00223471 0.5949969  0.02945883 0.04307015 0.00236961
 0.12751307]",[1.9538870e-02 5.6491734e-04 9.7274411e-01 7.1521089e-03],[0.9980063  0.00199371],"[1.4581557e-05 3.2745553e-03 3.1840360e-01 5.2321094e-01 1.2840667e-01
 2.3391929e-02 3.0081717e-03 2.6869742e-04 2.0741260e-05]",Others,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0478_face0.png,White,White,Female,40-49,"[0.2967759  0.005602   0.21952605 0.09543545 0.19981119 0.05018089
 0.13266854]",[0.9080181  0.00193647 0.04626504 0.04378033],[0.17777273 0.8222273 ],"[3.4705135e-05 6.0879637e-04 7.7923322e-03 9.0975769e-02 1.7131753e-01
 3.0217236e-01 2.3203330e-01 1.0646313e-01 8.8602059e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0479_face0.png,Black,Black,Male,30-39,"[3.7712924e-04 7.7236915e-01 5.8231741e-02 1.5945882e-04 4.3375124e-03
 1.6441666e-01 1.0842299e-04]",[4.4019113e-04 6.6580796e-01 1.5162522e-03 3.3223566e-01],[9.9995089e-01 4.9148544e-05],"[1.7802366e-06 1.0877322e-04 4.5558233e-03 4.2239729e-01 5.2352518e-01
 4.8775524e-02 6.2992732e-04 5.5212704e-06 1.8641664e-07]",Black,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0480_face0.png,White,White,Female,30-39,"[5.6068200e-01 5.9188795e-05 3.0154046e-01 5.0754771e-03 5.5054929e-03
 4.0852549e-03 1.2305221e-01]",[9.9094623e-01 6.5951477e-05 4.7836322e-03 4.2042602e-03],[0.00842855 0.9915715 ],"[5.3370110e-07 3.1366606e-05 5.9029586e-03 9.9674173e-02 5.0736928e-01
 3.5473430e-01 3.1166470e-02 1.0790821e-03 4.1752541e-05]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0481_face0.png,White,White,Male,30-39,"[9.6635133e-01 4.4244015e-07 5.5282109e-04 3.6936093e-05 3.1966694e-05
 8.6707070e-05 3.2939795e-02]",[9.9958736e-01 1.4302493e-06 1.8885762e-04 2.2228132e-04],[9.9996394e-01 3.6066671e-05],"[4.5068397e-08 4.1084954e-07 1.6230629e-04 3.0274150e-01 6.7404491e-01
 2.2994105e-02 5.6452773e-05 2.5954520e-07 4.6430180e-09]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0482_face0.png,White,White,Male,30-39,"[0.63343424 0.00213418 0.22996746 0.00199235 0.00352363 0.0162557
 0.11269245]",[0.8282464  0.00273523 0.06303674 0.10598169],[0.9775752  0.02242477],"[1.07452479e-06 7.68572281e-05 1.12939822e-02 4.17312920e-01
 4.97488737e-01 7.05883577e-02 3.12503683e-03 1.06681335e-04
 6.40521830e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0483_face0.png,White,White,Male,40-49,"[9.6541762e-01 8.6756672e-06 8.2674838e-04 9.7843345e-05 1.2186894e-04
 9.4748611e-06 3.3517864e-02]",[9.9706465e-01 8.7420718e-04 1.2584223e-03 8.0276985e-04],[0.9978365  0.00216349],"[1.3430062e-05 7.1823655e-05 6.6603720e-03 8.8447265e-02 1.6041629e-01
 3.4289730e-01 2.8291449e-01 9.6483886e-02 2.2095116e-02]",White,40-59,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0484_face0.png,White,White,Male,30-39,"[8.5891598e-01 1.1467661e-04 7.1543388e-02 1.9829453e-03 3.7199946e-03
 1.3795666e-03 6.2343501e-02]",[9.0956271e-01 6.0925126e-04 4.0963061e-02 4.8864875e-02],[0.8789898  0.12101018],"[8.3136110e-06 1.6706737e-04 5.7671247e-03 2.0276129e-01 5.5326766e-01
 2.1515718e-01 2.1887932e-02 8.8242831e-04 1.0098664e-04]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0485_face0.png,Black,Asian,Male,20-29,"[0.0009966  0.4035314  0.03509343 0.01796787 0.20922941 0.33150476
 0.00167653]",[0.03148717 0.08338124 0.54488456 0.34024698],[0.9957299  0.00427006],"[2.1376194e-05 6.8114541e-04 2.2257451e-02 3.9539742e-01 3.2793975e-01
 2.0888574e-01 3.1798098e-02 1.0073728e-02 2.9452574e-03]",Black,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0486_face0.png,Black,Black,Male,30-39,"[3.8333119e-06 9.9927646e-01 3.0730362e-04 4.6140694e-06 9.7968477e-05
 3.0536324e-04 4.4476515e-06]",[1.11460495e-05 9.99531806e-01 2.93125719e-04 1.63989636e-04],[9.9999785e-01 2.2038053e-06],"[1.1970529e-06 2.3166227e-05 8.4538886e-04 1.8984644e-01 6.1406243e-01
 1.8949957e-01 5.6686318e-03 5.0865634e-05 2.2706367e-06]",Black,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0487_face0.png,White,White,Male,30-39,"[9.9747455e-01 7.6094949e-07 2.5811276e-04 1.3697880e-06 2.9844289e-06
 4.5495130e-05 2.2167456e-03]",[9.9926805e-01 3.1915224e-05 4.1126234e-05 6.5888825e-04],[9.9996299e-01 3.6995152e-05],"[1.5459027e-05 7.1030430e-04 2.4068393e-02 1.8713884e-01 4.3072140e-01
 3.3629104e-01 2.0831548e-02 2.1581359e-04 7.2061389e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0488_face0.png,Latino_Hispanic,Asian,Female,20-29,"[0.243478   0.00403009 0.3418578  0.1191997  0.14383467 0.05181836
 0.0957813 ]",[0.20365468 0.00602894 0.6266639  0.16365242],[0.14897835 0.85102165],"[5.9934198e-05 3.8445905e-02 4.0672624e-01 4.2721704e-01 1.0810600e-01
 1.7657675e-02 1.5055377e-03 2.1917447e-04 6.2583225e-05]",Others,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0489_face0.png,Black,Black,Male,30-39,"[3.5836572e-06 9.9990606e-01 7.2351468e-05 1.2140821e-06 7.5364528e-06
 7.9833944e-06 1.1426582e-06]",[3.9664763e-05 9.9863225e-01 1.1857257e-03 1.4237624e-04],[9.9975431e-01 2.4571415e-04],"[3.5408211e-05 9.5321535e-04 6.4569251e-03 2.3737553e-01 5.4067492e-01
 2.0508742e-01 9.2555042e-03 1.4752056e-04 1.3632692e-05]",Black,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0490_face0.png,East Asian,Asian,Female,20-29,"[1.6383971e-01 3.0790875e-06 2.8245046e-03 7.5515425e-01 7.5752519e-02
 6.3026964e-05 2.3628951e-03]",[4.5221817e-02 5.1497213e-06 9.5470691e-01 6.6140768e-05],[0.00918626 0.9908137 ],"[3.6893638e-05 6.4927586e-03 9.3464501e-02 4.6172068e-01 3.1747237e-01
 1.1004991e-01 9.7548952e-03 9.1760425e-04 9.0394897e-05]",Asian,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0491_face0.png,White,White,Male,20-29,"[9.8478723e-01 4.7753169e-06 2.6454518e-03 2.1152729e-05 3.3888075e-05
 4.3555094e-05 1.2463908e-02]",[9.9899626e-01 2.7475300e-05 2.0042706e-04 7.7578070e-04],[9.9999946e-01 5.4741406e-07],"[1.4087612e-07 3.0789204e-05 6.5822280e-03 8.3302796e-01 1.5900314e-01
 1.3525928e-03 3.1219349e-06 3.5588780e-08 1.0284027e-09]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0492_face0.png,White,White,Male,30-39,"[9.2818695e-01 1.3269916e-05 1.2903361e-02 4.1112398e-05 8.0185433e-05
 4.4057603e-04 5.8334596e-02]",[9.9890059e-01 7.8931931e-05 1.9053450e-05 1.0014055e-03],[9.9980778e-01 1.9229359e-04],"[3.87920267e-07 2.50757671e-06 2.65871699e-04 1.35678515e-01
 7.62159169e-01 1.01236425e-01 6.51664101e-04 5.36789503e-06
 1.43094098e-07]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0493_face0.png,Latino_Hispanic,Asian,Female,40-49,"[0.16421074 0.0035863  0.3989125  0.054635   0.02295681 0.00397378
 0.35172486]",[0.3241621  0.00240202 0.6329551  0.04048084],[2.1484207e-06 9.9999785e-01],"[6.3429376e-08 8.3661450e-07 5.4403685e-05 5.6125000e-03 1.6119151e-01
 5.9371585e-01 2.2606538e-01 1.3200971e-02 1.5856930e-04]",Others,40-59,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0494_face0.png,White,White,Male,40-49,"[9.8821205e-01 7.3340530e-06 2.8971632e-03 2.8535348e-04 1.9189257e-04
 2.8639071e-05 8.3775613e-03]",[9.8812813e-01 1.8724913e-04 1.0832864e-02 8.5165614e-04],[9.9969816e-01 3.0177692e-04],"[1.2508049e-04 1.7981266e-03 6.0418915e-02 1.1202626e-01 1.7052862e-01
 3.2579684e-01 2.7124295e-01 5.3328771e-02 4.7344808e-03]",White,40-59,1.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0495_face0.png,Black,Black,Male,30-39,"[1.7513474e-05 9.9662977e-01 6.0174643e-04 1.2824637e-06 1.3989110e-05
 2.6565439e-03 7.9156132e-05]",[2.2697850e-05 9.9652505e-01 3.9626906e-05 3.4126269e-03],[9.996923e-01 3.076786e-04],"[8.8942325e-06 1.7133138e-04 3.9130286e-03 1.5182891e-01 5.5186683e-01
 2.6705715e-01 2.4443021e-02 6.7790353e-04 3.2832631e-05]",Black,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0496_face0.png,White,White,Male,30-39,"[7.6065481e-01 2.4930210e-04 1.8759169e-01 5.3786580e-03 5.4337839e-03
 1.2836208e-03 3.9408170e-02]",[9.9842322e-01 4.9377035e-05 1.2845104e-03 2.4292366e-04],[9.9959934e-01 4.0066813e-04],"[1.2525524e-06 8.2609940e-06 6.8322581e-04 9.3355522e-02 7.6860440e-01
 1.3550866e-01 1.8209196e-03 1.7543816e-05 2.8311476e-07]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0497_face0.png,White,White,Male,20-29,"[9.7316474e-01 2.0097523e-06 2.1690689e-03 3.5745660e-03 2.7213662e-03
 1.7956577e-04 1.8188741e-02]",[9.9583167e-01 1.9788001e-06 4.0136380e-03 1.5264448e-04],[0.99336654 0.00663348],"[8.9385294e-06 4.6478614e-04 3.9743774e-02 3.6346105e-01 2.5183278e-01
 2.6970649e-01 6.7732759e-02 6.1237770e-03 9.2565059e-04]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0498_face0.png,White,White,Male,30-39,"[9.9615616e-01 3.4582338e-06 1.6385391e-03 5.8828869e-06 1.4303299e-05
 3.3124143e-04 1.8504878e-03]",[9.9120235e-01 3.1126427e-04 1.7041483e-04 8.3159441e-03],[9.9997276e-01 2.7235579e-05],"[3.2670506e-08 1.2160899e-06 3.0096399e-04 3.3541751e-01 6.3569474e-01
 2.8487679e-02 9.7529679e-05 4.0740125e-07 1.3078593e-08]",White,20-39,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0499_face0.png,White,White,Female,30-39,"[9.7969979e-01 5.9346125e-06 9.7274594e-03 1.2150968e-03 4.0238354e-04
 2.8617866e-05 8.9206276e-03]",[9.9707580e-01 5.4196917e-06 2.7611062e-03 1.5766858e-04],[3.0673217e-04 9.9969321e-01],"[4.0455696e-08 5.9722233e-06 7.6392950e-03 4.2093882e-01 5.0309074e-01
 6.7093119e-02 1.2075888e-03 2.4157755e-05 2.7984106e-07]",White,20-39,1.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0500_face0.png,White,White,Male,30-39,"[8.0899709e-01 2.4571668e-04 5.7935238e-02 5.2736485e-03 8.2699861e-03
 1.5417101e-03 1.1773658e-01]",[9.9012202e-01 3.4119212e-04 5.2818917e-03 4.2549255e-03],[9.9921775e-01 7.8223983e-04],"[7.4977997e-06 6.5727108e-05 1.1155063e-03 1.2108218e-01 6.3051754e-01
 2.3182344e-01 1.4943551e-02 4.1338877e-04 3.1178402e-05]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0501_face0.png,White,White,Female,30-39,"[8.6345816e-01 3.6031756e-04 4.1049909e-02 4.1202482e-04 8.4659702e-04
 6.2284630e-04 9.3250178e-02]",[9.9139893e-01 6.4477092e-04 5.7847807e-03 2.1715327e-03],[0.3637845 0.6362155],"[5.9621238e-05 2.0321107e-03 1.8481767e-02 1.7844230e-01 4.2949721e-01
 3.0907014e-01 5.9478518e-02 2.6843445e-03 2.5392126e-04]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0502_face0.png,White,White,Male,30-39,"[8.7862128e-01 2.0449732e-05 8.3307452e-02 1.0190429e-02 2.0948915e-02
 1.8586894e-03 5.0528403e-03]",[9.5900154e-01 2.6204852e-05 3.5009358e-02 5.9629409e-03],[0.94067836 0.05932166],"[1.3767931e-06 2.0443910e-04 4.7818348e-02 3.1578580e-01 4.0433502e-01
 2.0954280e-01 2.1424975e-02 8.3432737e-04 5.2997766e-05]",White,20-39,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0503_face0.png,Black,Indian,Male,30-39,"[0.01983483 0.5201442  0.09366649 0.00886369 0.02696738 0.29267383
 0.03784944]",[0.00404277 0.4445574  0.04206391 0.5093359 ],[0.84944373 0.1505563 ],"[1.0808754e-04 3.7110369e-03 2.1839399e-02 3.9729840e-01 4.5676994e-01
 1.1101748e-01 8.6433673e-03 5.2124733e-04 9.1073787e-05]",Black,20-39,1.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0504_face0.png,White,White,Female,10-19,"[9.9452293e-01 3.6484272e-07 3.2215586e-03 3.0242158e-05 7.7142628e-05
 2.2519594e-05 2.1252348e-03]",[9.9883193e-01 3.7441941e-06 5.5651410e-05 1.1087015e-03],[0.07127997 0.92872006],"[1.22648935e-05 2.14182977e-02 3.80070627e-01 2.47511268e-01
 1.86907560e-01 1.54663473e-01 8.85651819e-03 4.23087011e-04
 1.36936986e-04]",White,10-19,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0505_face0.png,White,White,Male,30-39,"[8.3683121e-01 4.7816109e-05 7.4754089e-02 7.2631855e-03 4.6211747e-03
 3.5705613e-03 7.2911993e-02]",[9.9279892e-01 1.7015491e-05 1.0560271e-03 6.1280150e-03],[9.9984163e-01 1.5836357e-04],"[4.2814841e-06 3.2643180e-05 3.3132909e-04 6.7725539e-02 6.8781435e-01
 2.3972374e-01 4.3214164e-03 4.5366818e-05 1.2348055e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0506_face0.png,White,Asian,Female,30-39,"[5.8234608e-01 2.0048137e-04 1.4807408e-01 1.2181666e-01 5.6935113e-02
 1.3572691e-03 8.9270271e-02]",[0.26169974 0.00262498 0.57266057 0.16301471],[0.00202716 0.99797285],"[1.83383645e-06 6.79985824e-05 3.88366706e-03 1.22954845e-01
 4.98271614e-01 3.10112774e-01 6.02618866e-02 4.30416549e-03
 1.41181285e-04]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0507_face0.png,White,White,Female,40-49,"[8.49049091e-01 4.66187566e-06 3.64203192e-02 1.58396251e-05
 5.05222088e-05 9.03928303e-04 1.13555536e-01]",[9.9751526e-01 4.6424157e-05 2.7288261e-04 2.1654926e-03],[0.00206849 0.9979315 ],"[8.6932332e-08 1.8440969e-06 3.3672096e-04 2.1424811e-02 2.3388577e-01
 5.7476181e-01 1.6434439e-01 4.8776502e-03 3.6696938e-04]",White,40-59,
/scratch/project_462001220/mengting/projects_771/bias/Wan2.1/prompt2/complete_selected_faces/detected_unhappy/0508_face0.png,White,White,Female,20-29,"[9.3201345e-01 4.6994405e-06 2.7986597e-03 2.4894873e-02 1.9019530e-03
 6.1881772e-05 3.8324568e-02]",[9.5063090e-01 2.5044830e-04 4.2216826e-02 6.9017676e-03],[0.00437113 0.99562883],"[2.7523798e-04 2.2320801e-02 5.6064215e-02 3.4653801e-01 2.5931367e-01
 2.4558842e-01 6.2048275e-02 4.8417128e-03 3.0096555e-03]",White,20-39,0.0
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0509_face0.png,White,White,Male,20-29,"[8.9207524e-01 2.2413049e-04 4.2691644e-02 3.9472803e-04 1.1899908e-03
 3.3500288e-03 6.0074195e-02]",[9.9540216e-01 3.0619754e-05 1.3592490e-04 4.4312626e-03],[0.9983905  0.00160949],"[1.3042642e-05 9.1782177e-04 3.8156502e-02 5.7950139e-01 3.3911368e-01
 4.1498542e-02 7.7583868e-04 2.2067898e-05 1.0809608e-06]",White,20-39,
/scratch/project_462000771/mengting/projects/bias/Wan2.1/prompt2/selected_faces/detected_unhappy/unhappy_person_0510_face0.png,White,White,Male,30-39,"[6.4780915e-01 6.4539214e-05 1.5513270e-01 1.8335275e-04 2.7518597e-04
 1.0436977e-02 1.8609810e-01]",[9.9497640e-01 2.0142934e-05 4.2447666e-04 4.5790388e-03],[9.9996525e-01 3.4703087e-05],"[3.2125029e-06 1.3969462e-05 1.9300557e-04 3.6308821e-02 6.6976541e-01
 2.9010603e-01 3.5947161e-03 1.4767101e-05 1.2406693e-07]",White,20-39,
